"Mean.totalDensity","Median.totalDensity","lower95","upper95","year","area"
174039.083012899,169343.673485272,110363.456081587,271516.027097244,11,"7"
23080.1735391945,22414.7658076626,15004.7145482096,34975.349627421,12,"7"
103865.892458313,95326.4504567166,47447.8611175715,204296.551741632,1,"8"
46561.7972358429,43177.3304739966,21493.9611990871,92015.7755753075,2,"8"
26709.1605080813,24860.5507916716,12825.0609005276,53213.7305533049,3,"8"
51659.9193444205,50277.8682112841,30644.2432093442,79756.9923888857,4,"8"
39169.653460059,36368.3862975376,21023.5800458759,76130.8285389276,5,"8"
18044.8111088318,16715.5301717688,7531.00298156742,35361.3705189419,6,"8"
20495.1512685646,18532.4771753358,8486.36942639023,45304.9346132656,7,"8"
95639.3405872115,87466.1614577613,42086.1120280729,195552.192445797,8,"8"
33898.001564507,31765.9012807501,16088.9148408309,64998.2297214038,9,"8"
36659.2446643323,34462.2356774103,17918.3451820925,67609.1462819545,10,"8"
97826.9589168199,94995.5083955273,58726.7812161613,155399.387429688,11,"8"
22897.2057245329,22231.3399401928,13360.5805586183,36333.9262263295,12,"8"
14264.0352467209,13560.238121495,8266.44350739794,24474.3849425027,1,"9"
9111.30655413567,8912.31515808404,5248.03162404276,14719.3852822071,2,"9"
6431.14796849575,6180.57744776169,3588.51551872954,10876.0529347325,3,"9"
14158.0713011239,13716.6420510285,8940.81665329706,22081.4395518985,4,"9"
8891.58658287227,8676.48459131326,5533.07165146882,13980.2333126932,5,"9"
4087.25650484303,3817.82022182794,1923.54495689095,7904.10116699026,6,"9"
3189.54450828119,2906.17291917267,1319.33513063193,6738.43332755201,7,"9"
6042.77373850263,5589.00090422171,2787.32194182488,11556.0914815262,8,"9"
6124.63171260478,5555.76661087085,2569.82321773454,12079.6455486483,9,"9"
5503.52474653441,4979.60452792743,2407.59097575293,11603.1577707691,10,"9"
6353.42652243748,6196.95611502775,3662.71681770015,10187.1815926492,11,"9"
11436.5037937814,11008.6787828735,6516.22475725637,19719.8139754569,12,"9"
10947.1926833625,10474.1462333973,5817.75984883201,18425.6160192552,1,"10"
8432.44967895828,7863.50131789021,4224.75927084457,16259.4638367537,2,"10"
6544.69412764028,6241.52401166409,3410.89422650899,11443.6761387086,3,"10"
6541.18680301295,6294.81101745083,3768.60806974996,10953.0066891803,4,"10"
5044.29203579374,4617.58878066573,2114.38158753615,10197.6470243355,5,"10"
4472.14038047582,3890.92531255723,1715.64436960933,10085.6503864771,6,"10"
3982.13867454625,3311.66918384507,1077.87338667181,11212.7237995983,7,"10"
4167.26247583845,3506.55790957876,1256.56299973376,10783.3500710516,8,"10"
3801.57195564816,3278.56728485068,1170.68072199178,9035.10067821324,9,"10"
5533.15343988159,4809.27921162853,1733.34823635419,14217.6405492454,10,"10"
4846.03531141678,4441.39910118742,1986.68153549124,9763.20941959605,11,"10"
6576.46350012456,6101.1064821343,2943.71391051282,13177.7188354628,12,"10"
25561.4280953357,21616.8676055655,8486.37305458574,62911.9339644962,1,"11"
22301.9789647321,19720.7996904141,8103.26121734677,49143.4715633464,2,"11"
13907.5200927505,13301.4932748359,7095.06043773791,24079.1297612709,3,"11"
11428.637212749,10674.9947002514,6299.33973028727,19749.8039729934,4,"11"
4607.34595045104,4196.76165458955,1868.80579208277,9732.16657456551,5,"11"
4058.08223240847,3529.75762889472,1445.28423061212,9698.66439283037,6,"11"
5462.15277286755,4360.2515501429,1388.67596324608,16135.7965849849,7,"11"
4798.54358902339,4075.04876774542,1452.23575130291,12324.6635207987,8,"11"
3618.06650771082,3001.48185030644,958.237857956849,10062.2254774883,9,"11"
6886.35228933877,5561.56358206087,1514.44457999394,19822.7332810087,10,"11"
8391.99283921867,7189.25422705201,2612.69568421387,20704.0456838106,11,"11"
9883.67218586143,8855.78691245015,4005.94639492428,22066.3478790793,12,"11"
