"Mean.avgPresence","Median.avgPresence","lower95","upper95","year","area"
0.0149972840833602,0.0130259346864562,0.00392780042100233,0.0387659695310998,1,"Total"
0.0386801889972705,0.0359711363806326,0.0136638659516563,0.0839166955496474,2,"Total"
0.144031900045797,1.4073805946661e-05,2.77261647423716e-16,0.999913512319787,3,"Total"
0.0210080094817868,0.0192120351969091,0.00844296033071818,0.0426831735612707,4,"Total"
0.0503083603344048,0.0488435170056553,0.0309193060516095,0.0797807663779663,5,"Total"
0.0255897523683444,0.0239444656267731,0.0116482565362366,0.0483010306799599,6,"Total"
0.0853390075864609,0.0376834200859053,0.00111898094810856,0.453392422438107,7,"Total"
0.143247709197618,0.0837588703577287,0.00249711981792347,0.628021758562614,8,"Total"
0.0648367666553774,0.0352437965971738,0.00175298555216335,0.299856992200921,9,"Total"
0.316174476124478,0.275791667706938,0.0258016602595679,0.790725005783471,10,"Total"
0.156147228211809,0.110150269088067,0.006276774072226,0.55578822951777,11,"Total"
0.120195358307777,0.118163223698939,0.0900475469349807,0.163150322028249,12,"Total"
0.0141450867777632,0.00945137699959776,0.00146312577196414,0.0514308547368205,1,"1"
0.0736459857537454,0.0618130259177905,0.0152342413468582,0.183939427036076,2,"1"
0.185507492117383,3.0064828724701e-05,6.39115804163564e-16,0.999998044908429,3,"1"
0.0743927283626264,0.0688897980212593,0.0261193076787304,0.154980530694783,4,"1"
0.206359116549801,0.202970907869269,0.124911063142306,0.308536620522965,5,"1"
0.097153810942289,0.0922154690022614,0.0402999708099873,0.182433264649038,6,"1"
0.17680701832106,0.0930960901121767,0.00224103442805542,0.774341489269201,7,"1"
0.11065608692399,0.0502072184519167,0.00114190826480691,0.566694942854374,8,"1"
0.208116727739298,0.137682354358123,0.00690033971822545,0.779175429367586,9,"1"
0.527138017699848,0.527473691006416,0.0596066469737086,0.95260042130329,10,"1"
0.237465514459909,0.176870213316551,0.00857314666911003,0.759557130327095,11,"1"
0.379542886471042,0.376548207175933,0.265210268376551,0.50555922627156,12,"1"
0.0452415651232851,0.0404100215462676,0.0117308324855745,0.106648728047588,1,"2"
0.0997837109346109,0.0929865112616295,0.0295624792733261,0.209012545122764,2,"2"
0.171389018919814,2.28261802600374e-05,2.42428119847613e-16,0.999995702640851,3,"2"
0.029107968312628,0.0247063155845933,0.00712722506631884,0.0721535660959462,4,"2"
0.0498040016187159,0.045899778468308,0.0174862386783617,0.107949228198808,5,"2"
0.0222707475998167,0.0190612941968628,0.00597801646535114,0.05562401604976,6,"2"
0.089166572421657,0.0341182762394845,0.000747687493437914,0.53114878060275,7,"2"
0.0571469815633749,0.0201241859375268,0.000429831438010621,0.350690693765511,8,"2"
0.0914468094925766,0.0419130611386819,0.00199542909034994,0.518627370493917,9,"2"
0.352029780254975,0.299797073697139,0.0222309655804268,0.883432279221102,10,"2"
0.204360163549289,0.150021329743755,0.0102210795100262,0.675590135689003,11,"2"
0.292015285608426,0.287982461036391,0.190957754395347,0.408914850987722,12,"2"
0.0822221677130604,0.0694377291644429,0.0182841488455299,0.208372586597694,1,"3"
0.150635259199275,0.13540040138221,0.0358645739288754,0.360547044873345,2,"3"
0.183245804933474,2.29107410824208e-05,3.3991616047658e-16,0.999996977897175,3,"3"
0.0373321903901748,0.0273675978746098,0.0049184228724884,0.125518590004002,4,"3"
0.0414473088058464,0.0322708559484021,0.00735795290490637,0.127214526282341,5,"3"
0.0175600707096009,0.0134660545524482,0.00293062138253927,0.0608554661468938,6,"3"
0.0833720365036229,0.028441205554857,0.000654262700751904,0.531041044729281,7,"3"
0.0629766543674937,0.0199543870342966,0.000394758943763544,0.421813366221785,8,"3"
0.0716010733343441,0.0276343576682225,0.00116468986634435,0.458713118844265,9,"3"
0.320267757110048,0.258704375599203,0.0151090874689568,0.864213054711066,10,"3"
0.223355194422351,0.16975054289927,0.0104349345027939,0.72206382170718,11,"3"
0.214494903895334,0.201679387832556,0.109455121889673,0.364645385547192,12,"3"
0.0508290646793067,0.0413069810852646,0.0106698510070458,0.142547214283672,1,"4"
0.0975298692773624,0.0813005853120403,0.0204414538871687,0.257007648937113,2,"4"
0.1733129120005,1.22034880751539e-05,2.00960220481608e-16,0.999996240949974,3,"4"
0.0224076798270531,0.0163819452994011,0.00277028492816301,0.082522971514105,4,"4"
0.02581330363802,0.0197932398311376,0.00418069879355511,0.0815679128493751,5,"4"
0.0108179093622399,0.00820262258027553,0.00174263425415289,0.0383570015965546,6,"4"
0.0595796476572733,0.0174405623602473,0.000423717191986066,0.416234120264739,7,"4"
0.0487616522488812,0.0139158310925884,0.00032275245813606,0.328400430907123,8,"4"
0.0488663750035671,0.0163685253721117,0.000674531342149231,0.334623287875065,9,"4"
0.2706351976279,0.206327605632614,0.0115605840088435,0.817402262125674,10,"4"
0.176625481382571,0.120422682582348,0.00623391206901049,0.646679165723598,11,"4"
0.133302392481713,0.125778528287284,0.0649032184644621,0.250369940545426,12,"4"
0.0314665190592415,0.0248193823698838,0.00571910742010212,0.0980169471465039,1,"5"
0.0628058458286039,0.0508942930347646,0.0112575967007605,0.183553746436919,2,"5"
0.162887839303502,6.96398515595019e-06,1.53615394577111e-16,0.999993642371219,3,"5"
0.0140900197049645,0.0103770621794748,0.00172715751826224,0.0499489577103314,4,"5"
0.0176259815410889,0.0129921320610403,0.00266856541218843,0.0560586613224537,5,"5"
0.00753083928087065,0.00558921588306581,0.00115578529494526,0.0261188426393949,6,"5"
0.0458613514010395,0.0125604046026624,0.000260998912346877,0.32967467248597,7,"5"
0.0415288147558406,0.0109864360016052,0.000260691931279295,0.293914291806703,8,"5"
0.03813607044187,0.0120807481616334,0.00055269789607595,0.276801709201897,9,"5"
0.250698151164645,0.191701387948167,0.00867984101945688,0.75884987348862,10,"5"
0.153580325640596,0.102214907111029,0.00516493218698535,0.604680137437688,11,"5"
0.09447458981193,0.0874632218504703,0.042448024349939,0.183761960499131,12,"5"
0.014492936485242,0.00944728601602558,0.00159976613818022,0.0592634054441108,1,"6"
0.0311776483969433,0.0224954173262983,0.00364968133852183,0.107249797894057,2,"6"
