"Mean.avgPresence","Median.avgPresence","lower95","upper95","year","area"
0.000146269144348886,0.00012052169904952,2.98327077508996e-05,0.000425916521329217,1,"Total"
0.000225611185571748,0.000176277004587655,5.15422919422548e-05,0.000706133500703282,2,"Total"
0.000414201607846613,0.000374367482722386,0.000123301006557564,0.00096229419367051,3,"Total"
0.000825155868318545,0.000757842962098666,0.000331968574993145,0.00170020056249494,4,"Total"
0.000830845111036595,0.000756917715624193,0.000344398477773941,0.0017630384337576,5,"Total"
0.00105682347481482,0.000990734557357439,0.000441436640022048,0.00214599445768104,6,"Total"
0.00268356558099026,0.00216842195756313,0.000665104369568502,0.00780366235418022,7,"Total"
0.00622456634024678,0.00503893980857725,0.00172871107812894,0.0197965788819637,8,"Total"
0.00126168376882958,0.000932636062173708,0.000197605391692566,0.00447585463700442,9,"Total"
0.00241110927307118,0.00217703038040331,0.000647821252778749,0.00563709540939231,10,"Total"
0.00310032042867775,0.00282363967055635,0.000786793642880918,0.00695094014345396,11,"Total"
0.00387729343646708,0.00369039757482851,0.00185123716545763,0.00700923584029904,12,"Total"
1.67081458822212e-05,7.71232173399414e-06,5.31296615562314e-07,9.254697107693e-05,1,"1"
2.32848932798803e-05,1.19640132878993e-05,8.5509349348107e-07,0.000116730182762876,2,"1"
4.46137802765876e-05,2.29024452749206e-05,1.96615498836301e-06,0.000225508677273477,3,"1"
8.50223492884063e-05,4.54642978035814e-05,5.21648545026415e-06,0.00042959199273059,4,"1"
7.22090147510924e-05,4.03709329691822e-05,4.3060095275526e-06,0.000325661580355249,5,"1"
8.23517266647772e-05,5.07226968524469e-05,5.31772826402907e-06,0.000354743545807405,6,"1"
0.000194108503998852,0.000116708849439413,1.22871722425826e-05,0.000871484455752308,7,"1"
0.000456008817851519,0.000277126432744265,3.48782082295886e-05,0.00191933189146261,8,"1"
0.000104642286779836,5.62499358505881e-05,5.71256257643713e-06,0.00048234068050728,9,"1"
0.000273639294625771,0.000177885952907432,2.85110643378722e-05,0.00119211131435649,10,"1"
0.000444699468968652,0.000286728482056426,4.64057081442929e-05,0.00189114803376249,11,"1"
0.000570558442437463,0.000385592684353011,7.0018453333472e-05,0.00215923605918732,12,"1"
5.0394782884265e-05,3.23299474230023e-05,3.6958644440248e-06,0.000191353209251317,1,"2"
7.72457547898031e-05,4.90567051486606e-05,6.64538581451995e-06,0.000327790560540553,2,"2"
0.000145184908445088,0.000101102123729043,1.6314465392076e-05,0.000600834861591547,3,"2"
0.000274012522244555,0.000201872709428653,4.37275322185443e-05,0.000952645825331973,4,"2"
0.000239195849015727,0.000181485051250709,4.61620447024845e-05,0.000774192277064758,5,"2"
0.000269541235758974,0.000215566852177222,5.11239254080018e-05,0.000800367140834616,6,"2"
0.00064749811546215,0.000495307432842998,0.000101240646941162,0.00194153430258249,7,"2"
0.00147766559776029,0.00113537253321277,0.000246683696714191,0.00495400463197473,8,"2"
0.000348041377657709,0.000224529064383726,3.84333768430208e-05,0.00134788529454659,9,"2"
0.000835060560752009,0.00069427863410263,0.000170974400507127,0.00240307727219891,10,"2"
0.00130753294450501,0.00107989442777365,0.000289975382685668,0.00373041689869902,11,"2"
0.00169021861031937,0.00144315817907535,0.00044721760048806,0.00454888533353839,12,"2"
0.000104055810512709,6.46218411203657e-05,7.62560355179563e-06,0.000420069735843653,1,"3"
0.000161144834914088,9.76147820263616e-05,1.35133273710096e-05,0.00071722706896579,2,"3"
0.000300092964868704,0.000201659614136922,3.08239258379426e-05,0.00113337123143005,3,"3"
0.000561498787179255,0.00040070581652491,7.80595061140613e-05,0.00198712636316619,4,"3"
0.000498288884063689,0.000365656890709673,9.07667244228792e-05,0.00175059700546201,5,"3"
0.000563102683011671,0.000444037219950906,0.000100522230917649,0.00171846385312986,6,"3"
0.00135768899740386,0.00102290657995441,0.000198106085658383,0.00431933393820974,7,"3"
0.00314146149405075,0.00228483628858267,0.000463469935707131,0.0106281300087993,8,"3"
0.000722756406197456,0.000468526031616598,6.8403927621485e-05,0.00308461084067805,9,"3"
0.00174409037867503,0.00140770362304306,0.000330255345409951,0.00517041004268747,10,"3"
0.00270147664928399,0.00210684414284585,0.000570132666586796,0.00836768755866019,11,"3"
0.00344645987043329,0.00282997544263982,0.00083065566408413,0.00967219705521747,12,"3"
5.82961460340253e-05,3.52238156471518e-05,4.37170721116538e-06,0.000232960073594447,1,"4"
8.95414305179377e-05,5.53449810501788e-05,8.03903063325362e-06,0.000421943046349385,2,"4"
0.000166189139644442,0.000111742873481277,1.82965647289861e-05,0.000639279135962163,3,"4"
0.000309293930295465,0.000231602400489876,4.52410691395524e-05,0.00110434642083673,4,"4"
0.000278624089376155,0.000206802568246539,5.59033925948584e-05,0.00102149991027833,5,"4"
0.000315439565657302,0.000246835047516317,6.1971489165855e-05,0.000890102846818842,6,"4"
0.00076502072119273,0.000585568982892123,0.00011530950669494,0.00248730598532492,7,"4"
0.00178874546882603,0.00129658187670374,0.000276300461747335,0.00603517245249409,8,"4"
0.000399048660779284,0.000267819069346343,3.80363019072716e-05,0.0015469051494373,9,"4"
0.000968251792486091,0.000775639478639981,0.000183993773734348,0.00282710085632826,10,"4"
0.00149331861142502,0.00116824274397004,0.000299345087153144,0.0045702490552068,11,"4"
0.0019019447718969,0.00158522857362669,0.000486869490473597,0.00529759747481662,12,"4"
7.17416353935849e-05,4.28659139250868e-05,5.51444561205384e-06,0.000312205896310081,1,"5"
0.000108574664975615,6.43267934366289e-05,9.22141802212946e-06,0.00048503559747458,2,"5"
