"Mean.totalDensity","Median.totalDensity","lower95","upper95","year","area"
363677.737405154,361336.050518058,299658.495251597,444488.184935626,1,"Total"
309569.347935175,306178.774334499,249367.886180707,383668.786459643,2,"Total"
283358.544788887,278564.497904155,212970.251077396,378914.303234576,3,"Total"
390185.587454033,388903.417352731,335648.641952256,458532.315591677,4,"Total"
364389.367508762,362473.999674618,310463.6561271,430329.502880851,5,"Total"
333497.784813142,330082.13387563,244698.019382971,437756.652446315,6,"Total"
273745.966229745,271348.054973289,193380.680918187,367830.979909081,7,"Total"
573344.091409132,565850.666394182,433124.757152526,754694.198960479,8,"Total"
421844.165959819,416876.439464828,314995.056108643,559830.890430562,9,"Total"
377236.414460497,374560.958927405,281887.230339343,482094.399585649,10,"Total"
325774.169103781,324721.82465495,282678.487189462,372569.078908638,11,"Total"
237396.501113847,236102.600154565,206051.542079522,273431.254858579,12,"Total"
46309.0580788568,44609.0093468371,28933.321099969,73629.1200632501,1,"1"
50978.4265716305,49754.423386112,33298.0815698344,74034.049308435,2,"1"
34290.3719969083,33373.0811452475,22637.8706200681,52273.870497795,3,"1"
40769.4044564175,40300.203213741,31525.3949278969,52024.3879245535,4,"1"
50780.0751369652,50410.080353466,39337.9963357942,64141.699728266,5,"1"
47744.7094798427,46782.1969527447,32558.3725234094,66766.4630632676,6,"1"
39980.1604627973,39046.7705955234,26547.2089418244,56766.6176063549,7,"1"
66287.159058998,65074.4709860931,46997.6886864104,90300.9532286992,8,"1"
41675.3634181462,41333.33111667,29174.7399164629,57662.5082684788,9,"1"
43551.6334371849,43259.6944844481,30822.2515711869,59105.010068183,10,"1"
37348.7082041535,36910.73074378,29134.3706479853,47878.9230366547,11,"1"
33783.8659301019,33311.9626669472,25936.4940027118,43846.9015350981,12,"1"
17861.2278047593,17645.3465900708,12776.2934049551,24492.9121381772,1,"2"
14664.7473248182,14339.0846441433,9802.75805593245,21619.2129040365,2,"2"
11356.1193138345,11055.1965823119,7218.36086697566,16967.5250144597,3,"2"
14213.6331522959,14036.1513419025,10848.0967984531,18171.6677513546,4,"2"
19689.930264201,19526.9602009006,15375.1791682552,24925.2028886312,5,"2"
20128.2007838634,19845.2731729293,14004.1527262004,27615.2003135815,6,"2"
13073.6265802533,12926.1746099212,8866.89008156723,18153.2230855092,7,"2"
21697.8608480242,21447.4648697498,15847.9966002151,29139.4663763695,8,"2"
20887.5639058256,20474.0383093115,14434.0640277335,29516.2049183988,9,"2"
18544.7282305504,18271.7807775826,13021.5267975354,25460.6700614187,10,"2"
14290.8098543357,14135.394096452,11107.5267162331,18039.7030542842,11,"2"
10719.5594994295,10637.4763007998,8296.06284705258,13659.0996918039,12,"2"
15558.5716598074,15052.6310149443,9796.36032648887,23749.5602046546,1,"3"
11783.9631712953,11497.3662659194,7083.01152880356,18504.9696227631,2,"3"
10471.8292003708,9951.45717392035,5596.31812120158,17880.869229499,3,"3"
14450.7231027197,14168.6789257943,9762.23635503832,20383.2663727597,4,"3"
18774.0708538595,18283.3936787014,13094.4832141711,26858.6533161832,5,"3"
20029.2038830423,19627.2349961836,13391.7699642891,29384.8698741492,6,"3"
13105.5973829892,12776.0868820223,8610.04749717959,19342.64148107,7,"3"
32616.6936769622,31605.3672282599,21923.3252854251,48977.8282279896,8,"3"
38807.9944557996,37858.1873901322,25123.8010106917,57411.0070058808,9,"3"
25828.739428745,25265.0845580747,16346.6083133372,38534.1444858348,10,"3"
20434.225916006,20093.073580573,14724.0718506747,27919.8506845182,11,"3"
11287.8887512043,11066.4354385522,7761.11866462328,15834.2370448497,12,"3"
12737.4339085723,12335.2450691897,8311.79975359795,18613.5075987169,1,"4"
9619.61013441672,9447.44868724967,6041.05263292383,14478.9363157427,2,"4"
8823.5265982769,8451.00675815806,4961.51089757838,14821.7106110268,3,"4"
