"Mean.avgPresence","Median.avgPresence","lower95","upper95","year","area"
0.532352427764386,0.530699949757212,0.448849378897303,0.61507890419558,1,"Total"
0.574641118469273,0.575276293650316,0.499751904739113,0.653088612580295,2,"Total"
0.279998761141248,0.278302285965592,0.187750659288845,0.37809574210385,3,"Total"
0.299329151689738,0.298955658510868,0.251308161083988,0.346815544787507,4,"Total"
0.267056862425425,0.266992941121997,0.220394228613592,0.313864394170288,5,"Total"
0.284984873896924,0.285128344274512,0.240783867449558,0.332712572723011,6,"Total"
0.262800897104983,0.260728186055291,0.127024562157912,0.412628750628643,7,"Total"
0.308805020902831,0.306675240214155,0.167751787472658,0.451800486027612,8,"Total"
0.160924272302554,0.155322266557144,0.0786786086003148,0.273038898695174,9,"Total"
0.178400686621679,0.173117384168554,0.0881603407270053,0.300547168993035,10,"Total"
0.229620970592806,0.224073439618882,0.13159408661656,0.346607456306756,11,"Total"
0.233398832436576,0.233702296108023,0.189952012768555,0.27765098701022,12,"Total"
0.524445902045679,0.523096875875718,0.363792254612604,0.683204325975845,1,"1"
0.587382661559843,0.590856634830714,0.415974571710726,0.745623225687512,2,"1"
0.243558277250109,0.235302998526434,0.115539594972987,0.416289065664207,3,"1"
0.242682448238164,0.238183739217001,0.149923127836205,0.344870842452493,4,"1"
0.268869616758745,0.266256262255237,0.179994591368134,0.382806874324425,5,"1"
0.291725008637948,0.288618036063907,0.19360588272405,0.397335922584527,6,"1"
0.234328987973684,0.220393330353376,0.0769577189034824,0.471728731720788,7,"1"
0.308004942224436,0.294322079324954,0.111720968637162,0.546116981062361,8,"1"
0.154990304174673,0.144615963616541,0.056165283362977,0.316340382522269,9,"1"
0.215377824000863,0.201789822538294,0.0855712380319008,0.411922799520466,10,"1"
0.307741475011226,0.292080547095696,0.146796959288128,0.510497265745884,11,"1"
0.317721405406287,0.315198656929039,0.204946107370177,0.435989886409565,12,"1"
0.477875929754377,0.479644216170778,0.31236660771158,0.635651933315508,1,"2"
0.590037442227144,0.594430479942939,0.426849276421462,0.739932327166048,2,"2"
0.26587636727791,0.254662396460312,0.126419068238696,0.447601580484128,3,"2"
0.293855883569372,0.290878105826052,0.20041252217227,0.40260601947909,4,"2"
0.30905259168073,0.306178464554187,0.213322648974053,0.414107531823041,5,"2"
0.357864812739052,0.354753962373727,0.253545868524563,0.478007755300564,6,"2"
0.321036931940462,0.313387407105201,0.112627643957108,0.571127858235287,7,"2"
0.350268490684854,0.342714850895414,0.143706202258605,0.613899768096295,8,"2"
0.14661732852305,0.135300706570862,0.0538383781797163,0.307108190427448,9,"2"
0.177611950924341,0.166702685573143,0.0667754932309182,0.363537250877325,10,"2"
0.239012454126298,0.229126278049626,0.103340512883534,0.421674211724919,11,"2"
0.229157865635139,0.224873123498388,0.141601333614734,0.330990018627452,12,"2"
0.397010852278979,0.393834845222095,0.228101640060576,0.594429055784425,1,"3"
0.541441077600055,0.540955027733963,0.366400293044911,0.719067462484441,2,"3"
0.230766475219612,0.218614377947173,0.0988071962350812,0.422651201195897,3,"3"
0.277463608154729,0.273706794268049,0.177830896359977,0.406779891292368,4,"3"
0.259352727254089,0.254527561470069,0.172339782123842,0.373992476922956,5,"3"
0.31767924898048,0.315146765000156,0.215014305020493,0.438115763882368,6,"3"
0.310499087340325,0.30022346169017,0.109773011451418,0.541916740738689,7,"3"
0.360643475944916,0.35797599945529,0.143328217439055,0.618174658322905,8,"3"
0.14162229305644,0.132056686340405,0.0488449282391623,0.303076614762141,9,"3"
0.151710557960031,0.141225037948495,0.0566830575827035,0.335887062097809,10,"3"
0.179996369924242,0.167618911282161,0.0682040135684296,0.353810503188849,11,"3"
0.166692251178017,0.161880906202169,0.0845170554184329,0.270977062689645,12,"3"
0.48607139386526,0.482761738497341,0.302618734913315,0.667592198999733,1,"4"
0.638333804443163,0.6408718438978,0.478561204099537,0.783718566922726,2,"4"
0.307418894881204,0.295905728915968,0.13879371199563,0.523861777346624,3,"4"
0.372747087148168,0.368562915510238,0.253193138727587,0.519731152162125,4,"4"
0.338397699113007,0.33451349443733,0.234695264780502,0.468933868011875,5,"4"
0.400381595781327,0.398531649436315,0.285636479558275,0.525535367119671,6,"4"
0.389186274187511,0.382622376319589,0.153938526698774,0.644287991893416,7,"4"
0.455980590359566,0.458583470715141,0.209251977345632,0.71461901537427,8,"4"
0.195046522683313,0.182927791678017,0.0728519231221437,0.393094118068202,9,"4"
0.204002774215707,0.190149383071116,0.0831976573594679,0.416447092930194,10,"4"
0.240151372823628,0.227592609971113,0.09764258674148,0.447578161082496,11,"4"
0.226758306294799,0.221154611984747,0.12908396629926,0.346644991978281,12,"4"
0.591237552073272,0.593459667708194,0.434223048611352,0.742069171733842,1,"5"
0.736950715189934,0.74232922410344,0.605410457853367,0.845013529271205,2,"5"
0.413292805446439,0.408086977474606,0.216992729129182,0.619787299805658,3,"5"
0.499996077200535,0.498773994532912,0.373839664887211,0.630544330448513,4,"5"
0.456942232163966,0.455088186906672,0.342599648697064,0.578674288986027,5,"5"
0.523510937787025,0.52028949988774,0.405904737434965,0.639595664008589,6,"5"
0.505345352082585,0.506593193244846,0.234942124833449,0.751605466362814,7,"5"
0.582528353637253,0.589457668040321,0.312781866029726,0.814154588217319,8,"5"
0.291984476273798,0.280965244732829,0.126293373113751,0.512857302471022,9,"5"
0.304103204388966,0.292783825917612,0.134022480080421,0.54799076735654,10,"5"
0.359842635430266,0.351296990978502,0.177225840938073,0.574217202606834,11,"5"
0.349869681369731,0.347766185079909,0.238361175698965,0.467872944667453,12,"5"
0.736380191629351,0.741100511239728,0.591092549558526,0.850254431579001,1,"6"
0.840583210577798,0.84738785746405,0.728665918705021,0.918477050282302,2,"6"
0.570590122936713,0.575411488846916,0.35769182678923,0.75488582028315,3,"6"
0.660876449765329,0.664122982495213,0.539576839368344,0.765464278812276,4,"6"
0.619007598596434,0.620401294654804,0.495085957920724,0.738281075762704,5,"6"
0.680251995934652,0.681224169600131,0.567830954057362,0.781448157868782,6,"6"
0.657319344542373,0.671749061330587,0.388605373219818,0.856211170550772,7,"6"
0.732624166327729,0.743895513912728,0.487262945608447,0.89235793948559,8,"6"
0.474205115384749,0.468555405515284,0.262960948660921,0.695645474460044,9,"6"
0.497783569358108,0.499034086596299,0.27989576051492,0.716726380337859,10,"6"
0.595678280357354,0.599755355677799,0.393489806762317,0.782616563340783,11,"6"
0.611263118992615,0.61338539087248,0.491133782685052,0.713953996495683,12,"6"
0.734474095121173,0.739311842446053,0.606761688062109,0.833169066072725,1,"7"
0.809652742130983,0.813991641590932,0.709427621199852,0.888991013657558,2,"7"
0.473003835174188,0.477987281451504,0.288135960204777,0.642009327927489,3,"7"
0.522295143502701,0.523083101602504,0.396511998194834,0.644432808313242,4,"7"
0.437617122445523,0.440377595143424,0.309710700273142,0.559131435588592,5,"7"
0.465670555053467,0.463554152671777,0.347435830330167,0.584506901803892,6,"7"
0.441070676341502,0.439857770372777,0.207556558762143,0.682732285884252,7,"7"
0.510510161830706,0.512658753176326,0.265975236368765,0.716889379947381,8,"7"
0.25299684527714,0.244224005977914,0.112067144280778,0.446914822389792,9,"7"
0.26674449266088,0.258249224389295,0.110186846881452,0.465791939079918,10,"7"
0.35627789736185,0.350740118737763,0.189254163280765,0.555739285696319,11,"7"
0.366945823016265,0.364540233624693,0.254966425725738,0.483885727973564,12,"7"
0.690445726113879,0.690412214242495,0.533210011234965,0.833050551659979,1,"8"
0.704560547927271,0.706927349236691,0.556811638435502,0.838606636484754,2,"8"
0.336809100037472,0.330001766431829,0.241111054763834,0.473544338355013,3,"8"
0.318052484141461,0.312331968657036,0.253525442250253,0.413827548952413,4,"8"
0.237135945815447,0.236812187037517,0.176493799245225,0.297253497138421,5,"8"
0.211213692943378,0.209931384931293,0.158354717941633,0.271514577226833,6,"8"
0.196223456803506,0.193985923893857,0.0929819615675234,0.313340828700014,7,"8"
0.226233812722247,0.223086240772489,0.120289819979161,0.348746218441088,8,"8"
0.121813259655952,0.118990104812502,0.0571482566682992,0.195927726926463,9,"8"
0.116447865329217,0.112869667159373,0.0470473264570973,0.195942128507842,10,"8"
0.139193355690148,0.136771492106304,0.0731988690813809,0.217537040392665,11,"8"
0.142723588402926,0.142110962178794,0.0857883117858474,0.207242226731169,12,"8"
0.544946624793944,0.544421592380515,0.393374588994695,0.710756568048955,1,"9"
0.515877203928285,0.505216526729684,0.385044661328681,0.687667212702052,2,"9"
0.223902108855613,0.220411333626695,0.151514335790528,0.318445974971882,3,"9"
0.217468203028777,0.21580857267774,0.16558035341253,0.275343531936549,4,"9"
0.144757574134473,0.144223464210679,0.0935660513981263,0.200456428969793,5,"9"
0.115509335916166,0.115123388028261,0.0729887555854206,0.167183168283682,6,"9"
0.106000327510676,0.103554036684264,0.0360577483896956,0.19180850947626,7,"9"
0.137383222323355,0.135660688190034,0.0526394835610018,0.231439497540864,8,"9"
0.0626811205023714,0.0587036712312819,0.0212876536011125,0.127964339041815,9,"9"
0.0623506369898579,0.0580742639234578,0.020281468368365,0.127160942683501,10,"9"
0.081203157978044,0.0781861617744883,0.0344873990799792,0.149414300669382,11,"9"
0.0836051771308045,0.0808924719672302,0.039456068385393,0.141366139980016,12,"9"
0.422586972971142,0.421484345183732,0.228878020898283,0.635707782789927,1,"10"
0.359618601346442,0.35347314119914,0.189074436428753,0.557422597528776,2,"10"
0.0713365116110861,0.0617628042951939,0.0202488847016313,0.161973106476299,3,"10"
0.0520131368139146,0.0461084281797492,0.0154127443419366,0.124046413910424,4,"10"
0.0258723293489341,0.0214423057627449,0.00586060997941373,0.0694078890498439,5,"10"
0.019051528436533,0.015551683772462,0.00355846361826964,0.0557152173671187,6,"10"
0.0142125533653127,0.0101850563528163,0.00162278179623451,0.0523325668683775,7,"10"
0.0219540888866816,0.0159972049674909,0.00214758959933007,0.0809788116210112,8,"10"
0.00664498201434228,0.00466680444797552,0.00055548062957948,0.0250597694677747,9,"10"
0.00870169724520761,0.00567806434329797,0.000632496064169363,0.0323936657200095,10,"10"
0.0127371347333676,0.00815414710736011,0.00110986299086174,0.0530420370737166,11,"10"
0.0133331065255524,0.00821090205914285,0.00111386312041771,0.0565550481693334,12,"10"
0.219453641326199,0.199559870217553,0.0699196307461571,0.474186914224013,1,"11"
0.179048457368723,0.164654656065418,0.0613883632456143,0.385369617704512,2,"11"
0.0314000515795251,0.024737212629627,0.00532948176129327,0.0964795879359364,3,"11"
0.0224505232662432,0.0176635357175405,0.00396262225945496,0.0685688531899741,4,"11"
0.0118949964714352,0.0086995017866364,0.00168240107759172,0.0421486642763826,5,"11"
0.00987708664426629,0.00682090549853032,0.000956646225172472,0.0358016780815875,6,"11"
0.00779215957867798,0.00451921996748648,0.000491473803300594,0.0341035982950076,7,"11"
0.0119359648443857,0.00692632560057373,0.000816624984921154,0.0527599803727559,8,"11"
0.00375742288924364,0.0020983694489257,0.00020530046033217,0.0174440355782514,9,"11"
0.00525716167947694,0.00285533919148537,0.000232862105023626,0.0241743410568454,10,"11"
0.00794830853319985,0.00411729812448985,0.000344111656371155,0.0383483911091802,11,"11"
0.00851144657765331,0.00424911570957022,0.000335447477176017,0.0455751375785805,12,"11"
