"Mean.avgPresence","Median.avgPresence","lower95","upper95","year","area"
0.278386518740639,0.277669794133093,0.200171384874816,0.36375366437607,1,"Total"
0.36311375756524,0.361592973572959,0.27362740003239,0.45624299809355,2,"Total"
0.255707533518496,0.251590846177959,0.130371100397789,0.40203706676528,3,"Total"
0.294759875015668,0.293551234704498,0.231661337422936,0.361668671020289,4,"Total"
0.239286028509563,0.238962496071595,0.177919701808642,0.30884637973349,5,"Total"
0.208567344394986,0.207948402209067,0.155237899387188,0.267215344315197,6,"Total"
0.233165568506662,0.233981778255479,0.145977973680007,0.317996591618754,7,"Total"
0.211352909091288,0.209303260415659,0.132503288829893,0.301275242469401,8,"Total"
0.236209114985157,0.232771095206763,0.163637845345134,0.324124932488579,9,"Total"
0.189720847799191,0.188833454902524,0.123755097435718,0.266949418745563,10,"Total"
0.224589966481538,0.221917442528517,0.154371879108115,0.305779652484066,11,"Total"
0.135948018477725,0.134296591109757,0.0876069399242289,0.191965094227969,12,"Total"
0.230098087323805,0.222745534331691,0.11982218185133,0.371270423900156,1,"1"
0.321734650736988,0.318505434007221,0.181469896904759,0.488184172743676,2,"1"
0.209294116053715,0.195670012217559,0.0807696161882367,0.39447411380232,3,"1"
0.238059482923276,0.235493917690879,0.132733341246461,0.355930237645698,4,"1"
0.194837736767545,0.190656829724829,0.119522745756493,0.297014635778082,5,"1"
0.148293941370527,0.142801113735906,0.0823455168763968,0.237880854883046,6,"1"
0.172578529382692,0.168194006754438,0.0869084593598705,0.28398311278272,7,"1"
0.15712958562957,0.15263609391063,0.0736214998669487,0.261465241250868,8,"1"
0.173973057985605,0.169658036222944,0.0924167669171694,0.284732850391235,9,"1"
0.141966333714254,0.135980083656885,0.0711427845321038,0.242299848016854,10,"1"
0.169312376193502,0.163571212624465,0.0901277282444596,0.274802296006491,11,"1"
0.0986554544717363,0.0944436336424508,0.0456494139874253,0.169335459983179,12,"1"
0.241521819261134,0.240213083737639,0.159128169878231,0.334979660679286,1,"2"
0.299192560979193,0.293204863726715,0.215820550930244,0.411372148642143,2,"2"
0.222808609679751,0.2194997071451,0.115943848345593,0.345911091997114,3,"2"
0.246911360039796,0.244613484167924,0.188463138361169,0.3156752513969,4,"2"
0.212531637601927,0.212547766732637,0.156769960939728,0.271924529330732,5,"2"
0.193009857900281,0.19326509634998,0.141443715205567,0.245414855343185,6,"2"
0.205626751623882,0.205268339521086,0.132804269878247,0.275336485294377,7,"2"
0.186020686558508,0.186307455102867,0.120985142927537,0.249511637452488,8,"2"
0.205099564899121,0.204248464475454,0.143059514403637,0.271549644503321,9,"2"
0.181706131327048,0.181401213159063,0.118861560659889,0.246892691367646,10,"2"
0.209717482631212,0.208333323473025,0.151064113156959,0.274306549852665,11,"2"
0.150890432050956,0.151593283905606,0.0942980733909547,0.205444647274535,12,"2"
0.446951459603373,0.453451327222021,0.304338944974462,0.573955453471815,1,"3"
0.525294870896009,0.526318155974093,0.400195416335359,0.638096810835505,2,"3"
0.422752630766858,0.425657756893652,0.237872830618797,0.584471539624136,3,"3"
0.469507515743649,0.470671984481747,0.364178495914373,0.563233826685499,4,"3"
0.416435993303134,0.42081958650941,0.301143563022243,0.515724646000413,5,"3"
0.3825424805387,0.383813281776344,0.279716542512575,0.481653780600244,6,"3"
0.396081129699153,0.398536116178735,0.262585543586684,0.50591665907842,7,"3"
0.357129483817,0.359450011946745,0.234639848036607,0.473894547579664,8,"3"
0.39077579888484,0.3937056337405,0.271068058558023,0.500173687800152,9,"3"
0.349602249808516,0.353108630953179,0.229996783223325,0.464355455015524,10,"3"
0.404349826817493,0.405195231459381,0.288416693886104,0.519158714106788,11,"3"
0.291440012681755,0.292543439187692,0.170450360197795,0.408815801699909,12,"3"
0.513643074805267,0.517432120348359,0.364538092741189,0.657398277967214,1,"4"
0.607914185438911,0.608288893091193,0.468221318489842,0.727148936492546,2,"4"
0.48411686545546,0.481575696491102,0.278819902057375,0.67745731827084,3,"4"
0.540754420879117,0.540243752319002,0.428166648089133,0.644426832074777,4,"4"
0.474371689808578,0.477006815308942,0.354067483860122,0.585546912229921,5,"4"
0.431915769699306,0.432430177034312,0.320788544576849,0.547310026854719,6,"4"
0.447655221637717,0.450324803446275,0.303531266154992,0.572746965855494,7,"4"
0.399263148910638,0.399618287784977,0.265231724079861,0.535220510390698,8,"4"
0.435545632023736,0.437335490725976,0.302231062606474,0.566212441312405,9,"4"
0.383638131506786,0.384224678847323,0.250724445968856,0.516048875833897,10,"4"
0.446603871411216,0.447007594289684,0.318125000846965,0.577286407124814,11,"4"
0.309085777682248,0.309951061276378,0.190668360892177,0.428856453779626,12,"4"
0.451597649348415,0.455307591828433,0.321888436215912,0.580619033617406,1,"5"
0.548769765162807,0.549687384937423,0.430935008758977,0.666413103755633,2,"5"
0.423664022120713,0.417813652535838,0.23358481671363,0.60924655527914,3,"5"
0.478633732636701,0.477505730196573,0.38092742261131,0.57432462371413,4,"5"
0.411051236553678,0.410914566376457,0.306342275547708,0.515744827976475,5,"5"
0.369657025609595,0.368611557919885,0.273464810538389,0.470342608551419,6,"5"
