"Mean.avgPresence","Median.avgPresence","lower95","upper95","year","area"
0.000143927244039124,4.32710594835105e-07,4.02278400159896e-10,0.000937244567079802,1,"Total"
2.02711553523785e-05,2.40478416327457e-08,1.88221178290856e-11,6.35868733491471e-05,2,"Total"
3.76332433394243e-05,6.66570737821946e-08,7.13102132375356e-11,0.000182593714690615,3,"Total"
1.81106177379032e-05,2.31705661131822e-08,1.80418405713134e-11,5.20648692681129e-05,4,"Total"
1.86586235008403e-05,3.96373141821117e-08,2.83476257051693e-11,7.98532753565083e-05,5,"Total"
5.55195948725611e-05,3.12057330524769e-08,1.73173543041633e-11,5.76046956005389e-05,6,"Total"
0.000154872713663833,2.34073373714589e-08,2.45624664655459e-12,0.00021433212697123,7,"Total"
8.2090692639115e-05,1.16207124233181e-08,1.32256304422089e-12,0.000140475972775368,8,"Total"
0.0600960585493744,1.67965695060737e-10,3.94563324238417e-27,0.773272328485464,9,"Total"
2.76552818573102e-05,9.00690918443545e-09,1.27165760967099e-12,9.83881940911946e-05,10,"Total"
8.77410860008526e-05,9.94241600050499e-09,1.98164151422383e-12,0.000103470531177742,11,"Total"
8.37159646024938e-05,1.08245767016826e-08,1.76374070064535e-12,7.84468583319041e-05,12,"Total"
3.74260044406831e-07,1.76387160066128e-12,5.12692036838723e-18,2.205514774545e-07,1,"1"
7.57146926775323e-08,1.12609954971611e-13,6.27832411938784e-19,2.34825738380047e-08,2,"1"
8.64786974443915e-08,4.57696269579149e-13,1.85096580183445e-18,7.35210885655798e-08,3,"1"
8.26736386172865e-08,1.2831137575568e-13,7.67818011193965e-19,2.28605364524126e-08,4,"1"
8.25910484238818e-08,3.54181792084316e-13,2.62173971051834e-18,4.21681623278248e-08,5,"1"
7.03822778371152e-08,3.42923973550423e-13,1.50263123340198e-18,8.55489180206684e-08,6,"1"
2.40613719866281e-07,2.57614598918029e-13,4.94454392232617e-19,6.04767431864627e-08,7,"1"
5.08832236659126e-07,1.51752070035767e-13,5.43045223915803e-19,4.40748467554404e-08,8,"1"
0.0297496049483128,2.64187757331866e-15,4.57894462208296e-32,0.55029175043168,9,"1"
2.4998401528213e-08,1.29928688722175e-13,6.13915852844625e-19,2.21979263313599e-08,10,"1"
7.34179710595929e-08,1.63774884083451e-13,4.50108675647962e-19,4.33720891809209e-08,11,"1"
9.93687964845291e-06,1.7955122309694e-13,4.25385875569803e-19,6.96060683728279e-08,12,"1"
2.84960354388543e-06,1.00104396308174e-11,1.04698510206335e-16,1.14548796254028e-06,1,"2"
2.99979444002956e-07,7.68253689337248e-13,7.42062318030443e-18,1.67545832425166e-07,2,"2"
2.62519285281998e-06,2.75920845418291e-12,3.34573865127595e-17,3.50554010065993e-07,3,"2"
2.32943208510424e-06,9.35645118718066e-13,1.27940899409242e-17,1.03944805715006e-07,4,"2"
6.03967279902769e-07,1.92102973107843e-12,2.57438759681447e-17,1.4542518205784e-07,5,"2"
2.581440314289e-06,2.07741673439553e-12,1.38084287507654e-17,1.47922726609564e-07,6,"2"
3.68167745585467e-06,2.08283736082413e-12,1.85358079057246e-17,1.35602734291378e-07,7,"2"
7.45426313696189e-06,1.07985248758424e-12,1.06665557731787e-17,2.49862319589941e-07,8,"2"
0.0331746321254255,4.34022343382639e-14,4.93205950663155e-31,0.570692684828506,9,"2"
2.27608252324234e-07,9.20989705503028e-13,6.07277456831993e-18,7.84279817405373e-08,10,"2"
2.46143529257787e-06,1.23075434674075e-12,5.44251633919973e-18,8.51268304862857e-08,11,"2"
9.46736676797547e-05,1.32692029183466e-12,7.98117241237126e-18,3.296616968254e-07,12,"2"
1.30793290818868e-05,1.28566624828672e-11,1.5471253871373e-16,1.68549520111469e-06,1,"3"
7.05870385511208e-07,1.57996579937779e-12,1.37682026276396e-17,2.90213791492001e-07,2,"3"
4.5672870284413e-06,5.39382669540037e-12,1.02633525930494e-16,6.7358505617654e-07,3,"3"
9.27045315093161e-06,1.39073014175975e-12,1.41561611967565e-17,1.79156566712496e-07,4,"3"
2.11430830664795e-06,3.23060443548156e-12,3.50268861074906e-17,2.24495652592328e-07,5,"3"
2.93285692407512e-06,3.51217228328781e-12,2.27823583433784e-17,2.52808999288022e-07,6,"3"
8.62386879503721e-06,3.7163726006062e-12,1.77229311186978e-17,5.12826807284442e-07,7,"3"
9.10992383385891e-06,1.88638035514677e-12,8.75275595513025e-18,5.1100746875007e-07,8,"3"
