"Mean.avgPresence","Median.avgPresence","lower95","upper95","year","area"
0.342239636972676,0.342964294875206,0.27789888600402,0.40548471419167,1,"Total"
0.380329234682702,0.381345695263093,0.316592642246757,0.448902061528293,2,"Total"
0.405499952611962,0.404414291948121,0.335587122380384,0.489234900136425,3,"Total"
0.415952643588416,0.416382480103745,0.366074570731077,0.465645485224275,4,"Total"
0.33907210540227,0.338189520178636,0.294600812588614,0.385219909775183,5,"Total"
0.280172189300233,0.280008732690568,0.237437115954383,0.325749893070139,6,"Total"
0.366039189845067,0.364302714489274,0.24804399757239,0.483171908735596,7,"Total"
0.35436070901534,0.354716877236968,0.235688398725174,0.471068484121601,8,"Total"
0.306611740422617,0.304507358786343,0.208826675956695,0.427266671314934,9,"Total"
0.386044311666873,0.384806735901966,0.284514696318949,0.499795061844991,10,"Total"
0.345902376299932,0.342192564746916,0.249657633156305,0.448946088577291,11,"Total"
0.340634454194644,0.341739723503775,0.287978918611517,0.394812576732955,12,"Total"
0.205729980275361,0.199659642062951,0.114204024921406,0.325199005344306,1,"1"
0.250842426593511,0.247161619319407,0.151577502918377,0.370611064387569,2,"1"
0.302620917670598,0.29905431402557,0.185847389120118,0.449417331428948,3,"1"
0.33508924616029,0.331334167859606,0.251681973377647,0.430836976713966,4,"1"
0.249437363829262,0.246877984354784,0.175069478119578,0.334481725968817,5,"1"
0.19114305318123,0.188431053481149,0.132844188138667,0.261780676470411,6,"1"
0.321004743911119,0.314055199146639,0.182534459394048,0.484246958176456,7,"1"
0.335550542464329,0.335929607923247,0.196238839200993,0.499481028025165,8,"1"
0.284271418632908,0.27852174459067,0.164220618017434,0.439198016781879,9,"1"
0.352888887069177,0.351139657080046,0.223844868036252,0.505449714593296,10,"1"
0.326158472078213,0.321902921897884,0.205476176172809,0.470229039312656,11,"1"
0.253081220663749,0.249132925365297,0.17366064763145,0.350354938292072,12,"1"
0.164395562278906,0.160310467173436,0.0939697331055172,0.259971649097799,1,"2"
0.204306019728672,0.199167379542058,0.123263846742143,0.312815588501923,2,"2"
0.240696112632246,0.23850383381655,0.141667507040885,0.363785981222851,3,"2"
0.26836738742861,0.267631925358874,0.198521222738247,0.348205958443828,4,"2"
0.203239784135092,0.20140779696482,0.138793464959081,0.272065155056704,5,"2"
0.133293096699981,0.131261258453699,0.0871880164852912,0.192765284607038,6,"2"
0.237722043012567,0.23336721426418,0.128679480181677,0.37992595599309,7,"2"
0.233121716020663,0.231445239497291,0.130707673100005,0.355418173630897,8,"2"
0.19948936373831,0.193677411353568,0.113313592032939,0.320044831930937,9,"2"
0.275246778763196,0.27120861969706,0.172412861212309,0.401403102059538,10,"2"
0.23833219056817,0.232777827840849,0.145429025908538,0.369180969030495,11,"2"
0.195767392933667,0.194968462412837,0.130103616162739,0.266220329530286,12,"2"
0.204308622771287,0.199373457540555,0.117051904290893,0.315200965183962,1,"3"
0.231810068704366,0.226152688494069,0.134127261454464,0.366156852088915,2,"3"
0.259032793792118,0.249892200609459,0.147527587381831,0.410222562279063,3,"3"
0.282780887907468,0.278619313928286,0.200844900479538,0.387261629131272,4,"3"
0.192425883053734,0.189105193926107,0.131082984602972,0.268030387080577,5,"3"
0.129913182068346,0.128934358149944,0.0836793862649607,0.187024065919782,6,"3"
0.221285937423766,0.218242681346763,0.114499074506617,0.346267004069961,7,"3"
0.209448747313859,0.204938888726213,0.107227749933288,0.333055176500712,8,"3"
0.173183620707814,0.166263720402744,0.0954347467783662,0.289064733605764,9,"3"
0.251490384234071,0.247409543818838,0.150036897643999,0.371934630794583,10,"3"
0.214274869834846,0.210498445445116,0.122869517437666,0.333062703193337,11,"3"
0.208177274249566,0.205414848550982,0.134272392522929,0.291027716734617,12,"3"
0.168767212346168,0.165239130648529,0.0954199527279285,0.261609423215059,1,"4"
0.189069175418372,0.183600665494899,0.109045595099606,0.305415508725568,2,"4"
0.212814701272565,0.202352359495383,0.1206443038789,0.3506198694277,3,"4"
0.233448340359086,0.229373105256473,0.161417482706054,0.325423411973489,4,"4"
0.154591820682537,0.151195531303747,0.1043801438084,0.216561780704613,5,"4"
0.107545335955612,0.106149241194332,0.0676696251376595,0.156697853403248,6,"4"
0.188381201976574,0.184739778782039,0.0973048559484249,0.300915735124657,7,"4"
0.180961817412442,0.176211677040836,0.0924734118714663,0.295720289958031,8,"4"
0.149256654709603,0.143377617028562,0.0793850584689068,0.243957556255127,9,"4"
0.218658212247657,0.214932535555643,0.127628125455796,0.327513268481614,10,"4"
0.181736019401706,0.177679107135514,0.102052405285825,0.294545158856924,11,"4"
0.178865256799274,0.17706472738923,0.116226269262981,0.25305878069138,12,"4"
0.190427559154959,0.187627191694272,0.113353340659283,0.287876885330826,1,"5"
0.210803350654267,0.206438868723177,0.133050229634309,0.315381933229703,2,"5"
0.236127303473771,0.229362768370181,0.14443484600471,0.365233846962088,3,"5"
0.25916507918052,0.256728530685201,0.186875693499911,0.340615845959452,4,"5"
0.182027955103663,0.180503628747535,0.12715150802431,0.244459384416375,5,"5"
0.135941172308779,0.135353875457091,0.0876888838445579,0.189832648981341,6,"5"
0.225560768929867,0.222187829663412,0.12461329111265,0.347402237846223,7,"5"
0.221846285660041,0.219608800331324,0.120787801533842,0.342232195978328,8,"5"
0.187793230019215,0.182713596102786,0.109678623663336,0.286214609665164,9,"5"
0.259623065532687,0.255356051597329,0.162882680916669,0.370222499806497,10,"5"
0.215992289825899,0.211172928594853,0.129375785782742,0.3264171446097,11,"5"
0.212143230497265,0.211025619631938,0.14869282116634,0.283455396474269,12,"5"
0.110541669112424,0.107420916826887,0.0582165983976754,0.189973102081876,1,"6"
0.127105975754691,0.12229586080145,0.070922888633436,0.210406397304347,2,"6"
0.142558228785922,0.135966437328439,0.0754450944499394,0.241791494011431,3,"6"
0.150881624541703,0.148626772283417,0.0961310850828002,0.217040547302249,4,"6"
0.10455112746481,0.101361472625312,0.0648664841829749,0.153963859387924,5,"6"
0.0822356718246715,0.080700706539023,0.0483273936002909,0.125638907195231,6,"6"
0.140961625795304,0.135820009555787,0.0657420099384205,0.244874843266152,7,"6"
0.136861989745438,0.133407441534253,0.0635819087462099,0.233046517387251,8,"6"
0.112237094789092,0.106348272652975,0.0572975177414773,0.194267002311763,9,"6"
0.157313304093918,0.153268725762882,0.0882525986583502,0.255987369473913,10,"6"
0.122254921153748,0.116307503602891,0.0621839600206773,0.210099490502882,11,"6"
0.121851142678775,0.119507222105576,0.075849703808826,0.183087649229071,12,"6"
0.209972411996285,0.206204202014826,0.13009092393315,0.30908578453663,1,"7"
0.245748275218624,0.242061980052023,0.159965370843514,0.355908392394634,2,"7"
0.271664661904862,0.265452442373241,0.174500955471555,0.391023129162937,3,"7"
0.270762588225553,0.270623752861798,0.189521004032173,0.359823180587061,4,"7"
0.219237111844883,0.215017183220293,0.153599347555488,0.293860257038874,5,"7"
0.180896698331666,0.177117605405366,0.121944888442073,0.256454643658551,6,"7"
0.244003713323207,0.238728489244287,0.134523452562429,0.384989330386322,7,"7"
0.222884131828434,0.219508739652855,0.120268771155709,0.350369749761917,8,"7"
0.193217969326721,0.187101631069125,0.108680620271594,0.310269887630007,9,"7"
0.248709251879876,0.243818037249382,0.154854519608554,0.379507708241194,10,"7"
0.192598219328337,0.187639024144906,0.110506908349677,0.295646771397875,11,"7"
0.204522877976229,0.203942864323283,0.138713877062965,0.278485692487673,12,"7"
0.411765364529138,0.408542328738926,0.28674722698255,0.557970477086308,1,"8"
0.46824094605624,0.468730991247647,0.339334330002728,0.608526112662851,2,"8"
0.508649311573094,0.506530151468853,0.378917592087794,0.645124197676936,3,"8"
0.505227908019217,0.504131235277002,0.393982457584729,0.609230519585222,4,"8"
0.43392687289285,0.43326178342559,0.33807060737585,0.540957087659296,5,"8"
0.363981857424567,0.361677863460017,0.276215185150333,0.466516850770646,6,"8"
0.428049806620377,0.427051763503518,0.266414031466669,0.591252449133175,7,"8"
0.408772617991115,0.409049078132527,0.262288467003494,0.556826235121177,8,"8"
0.393210236575387,0.389193998137541,0.257603444611142,0.539096422805071,9,"8"
0.481794552110406,0.481099947399798,0.348026469205816,0.623272351263496,10,"8"
0.405889690790625,0.406319974018913,0.27375942052593,0.536376125673495,11,"8"
0.421478851683118,0.421446322705311,0.316540060290279,0.526012958383545,12,"8"
0.590317889441845,0.594555652498548,0.437586622013209,0.718395416895136,1,"9"
0.631826369642297,0.638235772770924,0.501837296994196,0.743092496713793,2,"9"
0.651948856288692,0.655373281297868,0.536180248100048,0.756455645672698,3,"9"
0.648215206472836,0.651119602000402,0.536845964639937,0.743004594719499,4,"9"
0.547453579837393,0.548146261853068,0.439479376309052,0.65200496871785,5,"9"
0.461960113783214,0.462264675946914,0.364515866842449,0.556175613705914,6,"9"
0.537472634825709,0.542174563775681,0.354245198631687,0.710855580933251,7,"9"
0.517685948146334,0.523512847797105,0.339116293567244,0.679809332521562,8,"9"
0.466707050834605,0.46523867840705,0.312193516838864,0.631304421653154,9,"9"
0.58069033381204,0.581136595539408,0.425630183362971,0.726327669848992,10,"9"
0.528790167129854,0.52745676741897,0.374315577661276,0.670753172514791,11,"9"
0.533138549578693,0.536186080607985,0.391050899879594,0.656325710339318,12,"9"
0.560675727060462,0.566020937525298,0.37819184073298,0.717847608811228,1,"10"
0.599252547188935,0.603678355977438,0.445359271511546,0.738631107287184,2,"10"
0.599373162368158,0.600807563078254,0.451530920411489,0.729960326935589,3,"10"
0.590323245104908,0.592169287170349,0.462604375238095,0.708618752449877,4,"10"
0.471471321884997,0.471070591514074,0.358779504187226,0.587508457535459,5,"10"
0.389863473745574,0.38934644316537,0.287652777132611,0.505646605070599,6,"10"
0.473998532925362,0.473527839862417,0.292034793524265,0.651259295630271,7,"10"
0.447017587688014,0.447904850627152,0.264360224064025,0.614357538466959,8,"10"
0.356775156704756,0.354819684457281,0.206404177845082,0.520454742608344,9,"10"
0.472681813709695,0.473229093751178,0.309212062010046,0.637648572371158,10,"10"
0.449973233415197,0.447801524413235,0.299155456618502,0.612728813313339,11,"10"
0.47449413349614,0.472931753015937,0.344883445050062,0.614490226089043,12,"10"
0.654068873606811,0.663735420819945,0.441935128296684,0.824474036959995,1,"11"
0.695245954964059,0.700119217264557,0.52006349038836,0.839050950795776,2,"11"
0.697157833249296,0.700120053291846,0.538270631373181,0.826493547928194,3,"11"
0.706371209321264,0.71187259768133,0.574495768308755,0.816553536057726,4,"11"
0.623248786871482,0.625608039131887,0.497562262887824,0.736425862871795,5,"11"
0.549934241667166,0.551167009637234,0.423633549930471,0.678863259795131,6,"11"
0.637921008723046,0.645393282783845,0.436614267636095,0.804405741171445,7,"11"
0.612882437377239,0.618606214354883,0.4090644896917,0.779694804979696,8,"11"
0.525875569069927,0.530516057872757,0.324484530801297,0.702820225739269,9,"11"
0.627651860239014,0.628428025380088,0.448248963884039,0.796395787617287,10,"11"
0.603420571202404,0.609079406713537,0.416663550074088,0.784863282861095,11,"11"
0.630076058620891,0.633600645456208,0.437520092946962,0.794925221202017,12,"11"
