"Mean.avgPresence","Median.avgPresence","lower95","upper95","year","area"
9.3036842909407e-09,5.47153565865027e-10,8.03520219765871e-12,7.19975097361282e-08,1,"Total"
5.37960104145113e-08,2.6134925935712e-09,2.61065330762375e-11,3.29401656288288e-07,2,"Total"
6.58784823789511e-08,3.51176613214809e-09,3.63626147616696e-11,4.81433885746911e-07,3,"Total"
1.34465463401789e-07,8.65554196559431e-09,1.03470313943187e-10,1.00752329720806e-06,4,"Total"
5.09602420121669e-08,3.08778385075609e-09,3.491532072581e-11,3.8686444176661e-07,5,"Total"
6.74294373163022e-07,4.91131640162389e-08,8.33015863549615e-10,5.11907315356142e-06,6,"Total"
3.13040747034642e-08,1.97352716054147e-09,2.24943999998131e-11,3.24140666654867e-07,7,"Total"
2.38815397722308e-07,1.53121592326232e-08,2.38462165942364e-10,2.66632119062646e-06,8,"Total"
2.37551173422912e-07,1.2824580702191e-08,1.47727006143483e-10,1.70190765109109e-06,9,"Total"
5.74454660091369e-07,1.87890469354508e-08,2.54410366256438e-10,2.35296232593884e-06,10,"Total"
4.57323978922386e-07,3.06984287016106e-08,4.3295680588963e-10,3.10850841728898e-06,11,"Total"
3.97577390343224e-07,2.81640087985255e-08,3.68304799945458e-10,3.05002378341843e-06,12,"Total"
1.92975718564379e-08,8.06759444360893e-10,8.7421952014306e-12,1.51212716124518e-07,1,"1"
1.25603143679365e-07,4.30719858868157e-09,2.86643274929029e-11,8.97391542122097e-07,2,"1"
1.88750868365206e-07,7.78408092335592e-09,5.04557929453616e-11,1.222946531174e-06,3,"1"
3.69856116992537e-07,2.11738028059432e-08,2.22042894673768e-10,3.57556635969627e-06,4,"1"
1.59520918838114e-07,8.97527414300835e-09,8.83551529189818e-11,1.15505743171778e-06,5,"1"
2.10989901944929e-06,1.38571158482147e-07,2.11106082167416e-09,1.7324110964744e-05,6,"1"
9.06451820860416e-08,5.16222611687315e-09,4.79815816408423e-11,9.6319696540113e-07,7,"1"
7.23594605331788e-07,3.93249522677731e-08,4.81631484240798e-10,7.02621124887308e-06,8,"1"
6.6452939358994e-07,3.21188878947446e-08,3.30097008498464e-10,3.88302132735684e-06,9,"1"
1.28938276036954e-06,3.22533419019125e-08,3.87000151478477e-10,4.5185080759035e-06,10,"1"
9.65282862928257e-07,5.16665587563068e-08,4.84841447270088e-10,5.77946791519942e-06,11,"1"
8.18122062693662e-07,5.01884147765813e-08,5.03661603893275e-10,6.33336618772099e-06,12,"1"
6.192224590075e-09,3.65767491388106e-10,5.2692494473212e-12,4.23743246026739e-08,1,"2"
3.42806095370499e-08,1.62779732093572e-09,1.61454023607175e-11,1.85426262040676e-07,2,"2"
3.8062326990164e-08,2.22098504440439e-09,2.08498313062969e-11,2.83386398645627e-07,3,"2"
7.86562471334504e-08,4.98371487103415e-09,6.27642311235007e-11,5.14343179374651e-07,4,"2"
3.10797802972523e-08,1.87319797724851e-09,2.18112119369013e-11,2.08297039304442e-07,5,"2"
3.83580634219237e-07,2.75947514754156e-08,5.92433360114298e-10,2.53898376286359e-06,6,"2"
1.80761540892554e-08,1.32368107835566e-09,1.42652308032724e-11,1.88964113900178e-07,7,"2"
1.48349387640998e-07,1.0533607019517e-08,1.38858521593684e-10,1.39857872864005e-06,8,"2"
1.53963800034304e-07,9.04925777204702e-09,1.315583654399e-10,8.55678489197782e-07,9,"2"
5.11945815908673e-07,1.34251352345767e-08,1.75489779696839e-10,1.15123106990789e-06,10,"2"
3.61976570042474e-07,2.15356672564543e-08,3.00890549383008e-10,1.72710402073117e-06,11,"2"
3.15016378437919e-07,2.031291213978e-08,2.83841561393345e-10,1.59087307740947e-06,12,"2"
1.27307345938786e-08,6.4238604362996e-10,9.23552307671083e-12,7.58228872065307e-08,1,"3"
6.379168230156e-08,2.91532868494973e-09,2.8712371021477e-11,3.31125412480718e-07,2,"3"
5.43253344325077e-08,3.40989892003655e-09,3.02039488013078e-11,4.29446515134606e-07,3,"3"
1.25443351229061e-07,6.94270126039237e-09,7.5334435140772e-11,7.40265159282075e-07,4,"3"
4.17955086768444e-08,2.49189340721344e-09,2.2214665208482e-11,2.72514030604215e-07,5,"3"
5.20678003815785e-07,3.70624219197995e-08,6.58236531682756e-10,3.58395061093011e-06,6,"3"
2.75669175245323e-08,1.82285324481878e-09,1.95977183565084e-11,2.31697072102665e-07,7,"3"
2.31018210960506e-07,1.59473750422771e-08,1.86295245284842e-10,2.01811985028818e-06,8,"3"
2.32277515365672e-07,1.41353688927776e-08,1.6690929782485e-10,1.58364779592576e-06,9,"3"
9.21955128060257e-07,2.09507388642814e-08,2.97208021910637e-10,2.23138409722196e-06,10,"3"
6.1981218551254e-07,3.74534560961893e-08,4.84689356524796e-10,3.27586041771508e-06,11,"3"
5.69947945075144e-07,3.65605823555739e-08,5.17893643545737e-10,3.82920419019416e-06,12,"3"
8.76342718283998e-09,3.49810110413081e-10,4.18772708293383e-12,5.04362524845155e-08,1,"4"
4.50907385303233e-08,1.60943930076917e-09,1.2175477151584e-11,2.31217363185064e-07,2,"4"
3.63593856471486e-08,1.79546934048606e-09,1.78880581239921e-11,2.8522162126425e-07,3,"4"
8.52988943829635e-08,3.94183302170303e-09,3.94692706860171e-11,5.66331873827818e-07,4,"4"
2.81414120813721e-08,1.3589228372317e-09,1.124550017779e-11,1.87020505538655e-07,5,"4"
3.5506085397686e-07,2.03827239742171e-08,3.07257181104606e-10,2.36699095553751e-06,6,"4"
1.83970024360254e-08,1.00083950180304e-09,9.49312310424746e-12,1.62637322175326e-07,7,"4"
1.55637261741185e-07,8.53891098021686e-09,9.8046483462629e-11,1.24126029637688e-06,8,"4"
1.63201447506211e-07,7.53266561681488e-09,8.03002735807575e-11,9.51847274022973e-07,9,"4"
7.25398881419213e-07,1.18620008988003e-08,1.42049335508492e-10,1.62769531693281e-06,10,"4"
4.29780068286928e-07,2.17515654671699e-08,2.28953333222515e-10,2.34050894486819e-06,11,"4"
3.97755913057805e-07,2.03420693173425e-08,2.43743030447269e-10,2.59097876150552e-06,12,"4"
1.58006682336483e-08,8.4935286342883e-10,1.01876692879699e-11,9.53773948881564e-08,1,"5"
8.14597798226151e-08,3.63593876181764e-09,3.10246127389763e-11,4.49645113771611e-07,2,"5"
6.91515570834909e-08,4.03368196214218e-09,4.00637634676884e-11,6.32591424732681e-07,3,"5"
1.48769540611596e-07,8.79178358202639e-09,9.47709909754953e-11,1.14258211720899e-06,4,"5"
4.86743002257689e-08,3.07989969520917e-09,2.63010709733415e-11,3.87852367080141e-07,5,"5"
6.65714198667148e-07,4.4341802214919e-08,7.05258520768677e-10,4.59337150822917e-06,6,"5"
3.59808182739528e-08,2.16771664789640e-09,1.94496857382761e-11,3.09628126123829e-07,7,"5"
2.9232464908151e-07,2.00153245631259e-08,2.07555963749059e-10,2.41694154338422e-06,8,"5"
3.07281202330277e-07,1.69068139986237e-08,1.87492807636942e-10,1.87187292252896e-06,9,"5"
1.22780630991254e-06,2.78907042629325e-08,3.36191432074962e-10,3.43507624112577e-06,10,"5"
7.98417185831346e-07,5.20456992075829e-08,4.90285886489612e-10,5.18202290403175e-06,11,"5"
7.2134112997247e-07,4.75360241041786e-08,5.94392274964665e-10,5.72614760924176e-06,12,"5"
1.28440324784466e-08,8.85744105590314e-10,1.21297939201202e-11,1.13866538701259e-07,1,"6"
6.41129092574512e-08,3.64371259920139e-09,3.58186458958334e-11,4.24638455885496e-07,2,"6"
6.04735047489679e-08,3.76195222951478e-09,4.63911390534907e-11,5.56679173963151e-07,3,"6"
1.15085918729125e-07,7.87640982407282e-09,8.1154421474804e-11,8.98204995401428e-07,4,"6"
3.89184242158935e-08,2.6247484156535e-09,2.48163585735941e-11,3.44551495167906e-07,5,"6"
5.57170314882066e-07,4.38030899621017e-08,6.11066241079785e-10,4.02969990573801e-06,6,"6"
2.99114167636837e-08,1.8074024934715e-09,1.90304042408465e-11,2.81774164759511e-07,7,"6"
2.50764441345341e-07,1.73273987477916e-08,2.20069286791128e-10,2.31226988383425e-06,8,"6"
2.7494566057864e-07,1.63644165141696e-08,1.82872297139592e-10,1.91081657812601e-06,9,"6"
8.53169957103507e-07,2.94068675055868e-08,3.36058104476587e-10,3.62844592253562e-06,10,"6"
6.72531697043384e-07,5.00950259556522e-08,5.77117139115615e-10,5.49777835944556e-06,11,"6"
6.14806864703791e-07,4.97049946585096e-08,5.5662465506859e-10,4.33729162293718e-06,12,"6"
7.01203561183985e-09,3.90817728236235e-10,5.03167802074916e-12,4.83441620784264e-08,1,"7"
3.29880153680244e-08,1.69118439793096e-09,1.63936403855003e-11,2.51549957412458e-07,2,"7"
3.14272129023019e-08,1.74974860432047e-09,2.28518270428935e-11,2.71944340169006e-07,3,"7"
6.41848728640394e-08,3.41101202040156e-09,4.22267888107223e-11,4.54960162225007e-07,4,"7"
2.23637469245523e-08,1.11422352554825e-09,1.1943812822887e-11,1.64543278220543e-07,5,"7"
