"Mean.totalDensity","Median.totalDensity","lower95","upper95","year","area"
27674.0493200819,27163.5557857781,17150.613279109,41655.2362841951,2,"10"
41374.9266470908,40382.7924783265,26725.7448339206,60618.0406876189,3,"10"
47917.4445157345,47286.2977994237,34319.1210065011,65750.2504794726,4,"10"
34248.1370197661,33483.746617351,22772.9790015016,51028.5361105513,5,"10"
31523.3913883066,30469.1698184703,17659.0209104767,49461.5145132861,6,"10"
36941.274082283,35912.7889611153,20121.8751693793,61572.8901719758,7,"10"
38456.5708180918,37288.6744867916,22774.4798931316,62884.611975563,8,"10"
30213.5226884693,29288.6190067206,17493.477327093,48603.1110788358,9,"10"
52409.8728497529,50384.7957358763,29370.7011928129,88805.1977138947,10,"10"
47395.59633867,46017.7393049413,31298.9376147788,71726.2020455879,11,"10"
62968.5279156306,61620.3534060765,41885.8130128864,90697.6876409155,12,"10"
67042.0789393157,62375.5419381981,31515.373888375,128126.676176628,1,"11"
58370.4066725044,55868.269557637,30246.574507945,104200.36054363,2,"11"
81391.8983007682,79452.7490982336,47351.8322141704,128562.3699014,3,"11"
100567.012598831,98308.8341547315,66066.5915455922,146396.757234986,4,"11"
57628.9864614916,56235.1990865258,40303.8267236088,82366.5867787672,5,"11"
42040.6273378707,40035.7280296179,22232.5959787568,70862.1946735878,6,"11"
47943.6183044253,44153.5757937237,21060.0916305479,96708.2147430823,7,"11"
45318.1710584199,43415.3213655809,25644.9331973603,74036.0757598891,8,"11"
41278.2701219876,39671.7447182031,22278.1531053287,69076.5651804333,9,"11"
78832.3145381713,74396.2483726106,38257.5289539105,138397.684731077,10,"11"
90308.2103610314,87490.311842581,55984.8421626351,138659.432170882,11,"11"
111208.316253701,107969.093149048,67726.4192718318,174726.528650641,12,"11"
