"Mean.totalDensity","Median.totalDensity","lower95","upper95","year","area"
171158.983564964,7.23900392392138e-08,4.58071234333798e-17,187.412287456443,1,"Total"
0.0135578132979401,0.00160294180457379,2.63162510690224e-05,0.0973123024846122,2,"Total"
1.01963003229448e+35,5.040765174918e-12,1.13783091775272e-42,3.16028273723985e+20,3,"Total"
0.224750897273344,0.00157755234690734,3.57573311819226e-06,1.26126178299807,4,"Total"
0.0329136352336605,0.000844350627133067,2.39012788121437e-06,0.20936285979752,5,"Total"
0.66215624985026,0.128718175159134,0.00463495203857083,4.42361551549552,6,"Total"
669.420949453582,2.42579314886867,0.000254843251975327,7352.83161173517,7,"Total"
34.2286193659974,0.0541355050946053,7.2540767878082e-06,317.824647863451,8,"Total"
5.42412268308527e+48,5.94518410906296e-10,5.24916291154754e-47,1.34060571575947e+24,9,"Total"
83.8199818657601,0.0903840166204549,2.06969801722132e-05,416.99514660184,10,"Total"
909.650150702142,7.52262332229454,0.00281921555703416,9413.78574112642,11,"Total"
2.28611255918525,0.0503255086796495,0.000707050800668273,6.92637650138223,12,"Total"
13716.4193317715,3.82623562505793e-10,4.75048740894986e-19,1.75345158534266,1,"1"
0.000778274349142912,6.80287081201387e-06,8.01390017196767e-09,0.00233951504395202,2,"1"
1.01978361654608e+32,3.19926591682245e-14,4.67593166522111e-44,4123728267004072960,3,"1"
0.0363607367986122,1.28283300321586e-05,1.76985621782576e-09,0.0565795298268441,4,"1"
0.00568664573506255,6.15794991461086e-06,9.58812923192416e-10,0.0177716606606306,5,"1"
0.0287436873752967,0.00043118757014269,1.15913609266667e-06,0.194344806431139,6,"1"
70.8536037937368,0.0260789446125688,1.2261311474537e-06,416.17749666646,7,"1"
3.38023153766185,0.00230638914735996,1.22516295156636e-07,26.6131688680538,8,"1"
1.72101956076063e+47,5.85750955338129e-11,7.69176272860749e-48,5.84808462400511e+22,9,"1"
2.76624129309252,0.00164401001953041,2.1799579892254e-07,11.8386064964724,10,"1"
41.3691166343956,0.040821881566336,7.70009265369427e-06,162.619684331515,11,"1"
1.18824688676493,0.000280331577384089,3.97047772540849e-07,0.266334080401648,12,"1"
1337.32829420587,2.92708611975202e-10,1.76815897494943e-19,1.11618048276295,1,"2"
0.000163265529731862,5.26743981930089e-06,3.57413190137426e-08,0.000980409646402026,2,"2"
1.52720090509067e+32,1.78448030480648e-14,1.53271704490913e-44,1081551946464771712,3,"2"
0.00378036253688842,5.65654197661759e-06,1.914472324465e-09,0.0144397036900346,4,"2"
0.00173258830861873,2.44556550766228e-06,8.02112609923128e-10,0.00242549004927621,5,"2"
0.00758585733942575,0.000136460747665051,6.86630064563291e-07,0.0331115232776008,6,"2"
6.80419047314962,0.00526453762312839,3.26484473338069e-07,53.1551377425397,7,"2"
0.612264043652998,0.000321734996663772,2.43856558082103e-08,2.94747315500398,8,"2"
2.85590554416925e+46,5.00268153968621e-12,7.59180645938585e-49,2.87249317613201e+22,9,"2"
0.321932477245177,0.000229029767501382,3.13425617972279e-08,1.21521508793998,10,"2"
8.73043211666853,0.0104676398523348,2.63378893423933e-06,33.5453002127756,11,"2"
0.0203333834664987,8.26930294067176e-05,2.4186211261038e-07,0.0290182859253796,12,"2"
1198.57001717357,5.02107526404137e-10,2.82690289978403e-19,1.62814268866832,1,"3"
0.000220607095618418,1.14761617707962e-05,5.90836801190988e-08,0.0018802307421145,2,"3"
4.79094599793136e+32,3.18667988494355e-14,1.40724110518231e-44,1718739309867121920,3,"3"
0.00549696030196004,7.02810697177465e-06,3.44763938332141e-09,0.0171929466576502,4,"3"
0.00132137931638365,3.05226023634245e-06,1.12788620200828e-09,0.0053387179497234,5,"3"
0.0144005564316827,0.000159807359740935,7.00009683520237e-07,0.0409188442618135,6,"3"
9.69559717627828,0.00493963408682017,3.60505639114608e-07,63.119314582188,7,"3"
0.592690110477442,0.000263363555287995,2.5633043110195e-08,2.30854381573028,8,"3"
1.47921884049883e+46,3.88528405773916e-12,1.03861657240286e-49,2.67521672532276e+22,9,"3"
0.283322806248399,0.00024100494209112,3.78221453673757e-08,0.983070364519442,10,"3"
7.70008929958443,0.013041270449125,6.32142858609078e-06,62.0152519763573,11,"3"
0.0074884965021554,0.000110437862810772,2.09152142409974e-07,0.0239140987050477,12,"3"
1012.27137592677,2.57979066518476e-10,1.72401237160184e-19,0.980131886706746,1,"4"
0.000123132150579165,7.84416811519576e-06,4.1850293808672e-08,0.000920213114069521,2,"4"
2.70496139631556e+32,1.99473502481087e-14,6.42704336526864e-45,1393722491515973120,3,"4"
0.00300031212080018,4.29957452172495e-06,2.75320317077421e-09,0.0095039072913267,4,"4"
0.000707746629890878,1.77282936795797e-06,5.97619216186194e-10,0.00261043799417863,5,"4"
0.00765682101622997,8.35776326414251e-05,4.17111017115261e-07,0.0208069958096627,6,"4"
4.36231930423003,0.00257874859123401,1.95281680056816e-07,34.2905176381672,7,"4"
0.320739544701094,0.000129374072966371,1.5714969030245e-08,1.20643520221579,8,"4"
8.02634497094361e+45,3.03236181449894e-12,4.87105251254834e-50,2.10936668792524e+22,9,"4"
0.145116927939486,0.000139473154411224,2.27589534944224e-08,0.49206015456779,10,"4"
4.0885108172564,0.00690902548508961,3.51547212134857e-06,27.3628618661875,11,"4"
0.00381269368449016,5.57740806694811e-05,1.68401266151155e-07,0.0169448923855202,12,"4"
4910.09973932652,7.86069372338199e-10,7.44426691105272e-19,2.69103379207132,1,"5"
0.000310288027186006,2.14399146661225e-05,1.22735755107687e-07,0.0024549542549449,2,"5"
