"Mean.totalDensity","Median.totalDensity","lower95","upper95","year","area"
497.807960267134,448.980070003897,189.31114105857,1029.75274677709,1,"Total"
284.915871653299,249.525876624911,97.7533482459527,695.879025335997,2,"Total"
588.267972420934,503.302696678203,146.521349540447,1509.82998848699,3,"Total"
103.973744905591,70.1193551105782,12.1482330717659,388.642045329666,4,"Total"
1157.37094088256,1098.40228285296,600.341547768697,2078.13744701881,5,"Total"
2934.36177795986,2791.02616069026,1380.62487312511,5347.99074801242,6,"Total"
2987.26986428843,2532.44804926538,585.417601469528,8458.68971614336,7,"Total"
3199.08474571492,2666.29034034582,703.346881432378,8711.84007238082,8,"Total"
3542.54300519626,2908.01091886881,760.721627950831,10781.1562941846,9,"Total"
6473.00386397412,5586.21681092449,1903.19355355145,16002.3675977862,10,"Total"
5134.38914697286,4719.1005296279,1688.51437676521,11023.4115865203,11,"Total"
5053.06196008117,4934.44487128042,3333.44611870823,7478.68511562829,12,"Total"
182.72291213471,153.156804362149,47.5422100837652,468.82943829027,1,"1"
92.665488697384,73.4987993158162,22.6933929792627,265.518019130413,2,"1"
192.247781041316,146.287815825378,29.8221321054133,625.108802314516,3,"1"
28.779720143838,17.301948600383,2.33195423154491,119.48656966011,4,"1"
292.683996251678,260.233510101437,95.6707638215316,676.978007300441,5,"1"
1073.22209221836,983.254433471849,416.527345747733,2282.638565623,6,"1"
854.422007662979,673.202612721343,118.109271133903,2739.88973070255,7,"1"
807.404672876531,638.917850083812,154.880901752484,2464.1922634812,8,"1"
1114.62347854253,889.48232389907,216.672888469188,3576.7593793967,9,"1"
2214.13911645397,1853.90199989511,575.037393100523,5820.13266777975,10,"1"
1617.10667729397,1409.46097139402,458.359925343752,3874.28414507748,11,"1"
1033.09392291792,967.832445068071,475.059386285509,1970.73851756051,12,"1"
57.5525869375384,48.8004887820766,16.2403607639638,155.366240876119,1,"2"
32.3021406145216,25.8834794604194,7.90919863587628,88.299122313097,2,"2"
63.6213086486809,49.0262801073075,11.8489361796119,194.147744784368,3,"2"
9.94401816328235,5.94663963673038,0.899209146904598,41.6933304054379,4,"2"
110.854287154852,100.70445604725,42.2158754114035,247.028179989055,5,"2"
405.917457910269,380.78547986463,170.598372185094,806.891295190542,6,"2"
331.230183024847,276.148153333631,57.5079369527582,884.796247108285,7,"2"
288.29735190633,246.126479522927,61.0409447135757,789.151790439026,8,"2"
413.727808375929,340.934736579318,77.0673918741198,1207.06876861604,9,"2"
786.945229926653,688.081949327807,219.042440894339,1969.91717933003,10,"2"
485.888402597256,439.812341782549,144.535651221647,1072.84023301429,11,"2"
296.57790097444,280.469319475406,146.753594627021,516.689498088005,12,"2"
41.0419060070019,35.1747772271762,11.1889105633811,108.042741231312,1,"3"
26.6350446838287,22.1934127149703,6.80035280666842,70.5875673260189,2,"3"
50.831386161771,39.1739920217863,8.93441258132909,151.799520324756,3,"3"
8.09436076963415,4.84088251904584,0.697356406885156,34.4379321076986,4,"3"
87.3287787935362,79.5765477640777,33.9016866990809,194.681773695447,5,"3"
232.740149742606,217.782522708098,88.8299257520561,482.515449569665,6,"3"
203.324264871618,167.193850247358,37.2132381356927,574.956738167463,7,"3"
181.180341829087,155.166068214561,37.5542061780206,492.901618406572,8,"3"
252.033338374058,205.541436207711,51.2539376501493,733.774139575261,9,"3"
503.08403086528,440.967277356963,137.454353513293,1259.36373404918,10,"3"
342.221709104684,314.466449732555,100.811440350901,798.744350073801,11,"3"
284.332370293967,266.879864407696,138.689869284864,500.608521158926,12,"3"
23.3246390146774,19.9041283643575,6.02793113961608,64.0231826772289,1,"4"
15.3769771532494,12.6846571379931,3.95233717843825,41.0324584433146,2,"4"
29.45462195899,23.5098242833501,4.98914877755758,87.7440848855986,3,"4"
4.89641590191269,2.96787583924866,0.434696133120967,20.5480784583736,4,"4"
54.4960380335925,49.6122449796702,22.5084121351714,114.230741205461,5,"4"
133.967249342917,123.893982114828,49.8261090886054,269.680142445099,6,"4"
120.133487470883,96.404881073475,21.688197728888,347.947196291149,7,"4"
107.270401577812,89.550448964872,22.4121778305172,288.995249633364,8,"4"
146.495171193663,120.522671267158,29.0635625705399,432.972303654705,9,"4"
301.830735350585,263.143512664197,84.3803414341153,760.715348894455,10,"4"
221.604351601719,203.617567503967,63.7199616757645,507.495641698034,11,"4"
194.274546416629,183.089333530384,99.1595737460224,344.660816176671,12,"4"
34.2506075712337,29.1209541577154,8.32408270737789,86.0364482995531,1,"5"
23.1831096995263,19.1175899062908,5.78711720279872,61.3182923521885,2,"5"
43.9842308262998,35.8908697185874,7.93012214268021,138.140781058167,3,"5"
