"Mean.avgPresence","Median.avgPresence","lower95","upper95","year","area"
0.102039074308522,0.100497233771505,0.0677587630251615,0.144795781012719,1,"Total"
0.0771626417518044,0.0758360614583178,0.0485722051764319,0.111170008248145,2,"Total"
0.0505997268584394,0.0497876424882517,0.0291122159332552,0.0776550100112613,3,"Total"
0.127194757162185,0.126888791429836,0.100629151486944,0.155594726175509,4,"Total"
0.0838682881921006,0.0836609230648653,0.0615161602783138,0.108088041856797,5,"Total"
0.0724232554397275,0.071784092467124,0.0521278605336859,0.0965603371744493,6,"Total"
0.124532220552413,0.114226292934095,0.0328207676807036,0.282554015769714,7,"Total"
0.14764747536909,0.137004732856085,0.0541699763162808,0.294287905639793,8,"Total"
0.154205512955244,0.146827337260625,0.0603079784252441,0.27455261604313,9,"Total"
0.132913541960797,0.129282593590483,0.0547238308984228,0.241427760651296,10,"Total"
0.119683205179165,0.113225178200643,0.0491831674298281,0.219901067075669,11,"Total"
0.0989050233594442,0.0981416724809777,0.065045592206496,0.13659200763271,12,"Total"
0.0392960163586429,0.0363590236590512,0.0166415062324501,0.0777280415716939,1,"1"
0.0205202495459275,0.0184968068302256,0.00753183586812931,0.0452803704851493,2,"1"
0.0130675173054296,0.011631244058881,0.00434293503815273,0.02968384586766,3,"1"
0.067260111687536,0.0647847545542738,0.0377834370864552,0.108195463778784,4,"1"
0.0460045300768153,0.0440858016666409,0.0240534094788304,0.079946376210467,5,"1"
0.0545768301052395,0.052557127090489,0.0281760352785022,0.0887816307449336,6,"1"
0.104507792205764,0.0846717345126836,0.0179006402952108,0.298521258823261,7,"1"
0.0743033436097556,0.0592520225147386,0.0134562405005302,0.225343923090851,8,"1"
0.101565278545962,0.0893412395812938,0.0225462371332241,0.247011000193956,9,"1"
0.0734328882048533,0.0641256536487022,0.0166085356203054,0.184179919660694,10,"1"
0.0556847842202994,0.0469959087334108,0.0108914087603151,0.149638209131783,11,"1"
0.016995366298214,0.0155963209314068,0.0063602564907525,0.0337413228497568,12,"1"
0.0520485922170918,0.0479892965588902,0.0196893471746687,0.106369643041715,1,"2"
0.0321748339150079,0.0297431480691769,0.0121456155527454,0.0642468519318895,2,"2"
0.0225262258921723,0.0203775205007933,0.0071654041274119,0.0529703397332779,3,"2"
0.0998403192587164,0.0982529101007144,0.0626245418203108,0.148684501583655,4,"2"
0.0662006004053179,0.0643332063190914,0.0384194062077687,0.10645722634793,5,"2"
0.072132304377244,0.0699447940731257,0.0413682669664633,0.110404562825259,6,"2"
0.119066106917568,0.105708036723189,0.0261120475558866,0.304681072127107,7,"2"
0.0903015728064321,0.0757116372459193,0.0201755094548493,0.23670628180334,8,"2"
0.103079034575974,0.0942634887746287,0.0262655014928683,0.232465417568231,9,"2"
0.0857056960613403,0.0777122097577861,0.0213998271882439,0.200129423401158,10,"2"
0.0643260949753637,0.0554639007156248,0.0147619430273198,0.164877840626321,11,"2"
0.0213431399458561,0.0196664097403892,0.00916031835373,0.0420558610231639,12,"2"
0.0386254377539689,0.0352615336583373,0.0145632167774426,0.0797680968340487,1,"3"
0.0311063424366883,0.0283864522311336,0.0117256209965314,0.0692477149174154,2,"3"
0.0241732793751386,0.0211951456495721,0.00769537225079576,0.0578705332002805,3,"3"
0.0999655662880541,0.0965086174600402,0.0561144964260089,0.160746656301515,4,"3"
0.0595561300217892,0.0576332496500793,0.0322231340486597,0.0997569878894984,5,"3"
0.0618741017991455,0.0598034620904565,0.0323202020201354,0.102231595287799,6,"3"
0.113088326899438,0.0973404812476803,0.0202938116383248,0.306153689954799,7,"3"
0.0974088047291172,0.080234026557136,0.0209183492221982,0.266225329781802,8,"3"
0.105280317703633,0.0935006799736577,0.0242552067846266,0.260030754353252,9,"3"
