"Mean.totalDensity","Median.totalDensity","lower95","upper95","year","area"
28951.9325692497,24657.0563922419,10839.3711099785,70925.9943685964,1,"Total"
51553.8748880152,42542.6487425418,15947.8288180799,133630.390666879,2,"Total"
42364.5982878115,32342.0924660117,9134.23977358222,148715.642197022,3,"Total"
134373.050264066,126334.318476089,65420.3187495731,245192.093443962,4,"Total"
122135.594079843,112202.769001559,57216.1193414794,254176.947043605,5,"Total"
439693.668728052,343179.980228214,92571.3143977561,1368799.45874545,6,"Total"
261729.294955386,179079.995571869,23003.7576083067,986515.699536002,7,"Total"
73066.7843351321,55299.2620095367,7519.11105688597,232877.403930414,8,"Total"
155771.506551997,122592.83737545,21143.1855578567,516526.929828295,9,"Total"
71706.3342391507,55026.6481436271,11377.5075587122,230331.610313238,10,"Total"
70237.6391763168,55864.2576801825,13701.1274501494,207810.633299529,11,"Total"
74947.3894697787,67306.4014996333,33935.6916202753,161751.070201646,12,"Total"
12674.5875563326,9205.96324459413,2329.45719213839,44214.0484487929,1,"1"
18205.6362345632,10058.7323213713,1301.76315515341,84679.8661911651,2,"1"
15874.2361787728,9070.38725640847,1314.66868996063,78512.4466186893,3,"1"
94254.4478593303,84168.4589436424,37386.6700977574,205803.242312287,4,"1"
46628.0765338018,42802.7828682558,18239.4588920646,99366.8234061864,5,"1"
46838.5322541527,32947.1430169789,7414.58976991842,174940.932129093,6,"1"
11665.1792301658,8184.69615069859,1071.5400669913,39251.7166159903,7,"1"
27900.1542584578,20832.9521725195,2688.23678794607,99525.2491602467,8,"1"
111929.098562969,84488.9186645408,14092.5668487227,388995.924890226,9,"1"
47116.242289045,34393.6280769866,6483.41713049696,162610.655120087,10,"1"
11248.5410891226,9499.39050104922,2611.28894163959,28953.2695427611,11,"1"
31111.3653631651,27108.0103012319,11043.2428500238,74268.5452435213,12,"1"
965.540387797554,713.897398582061,175.840783285703,3276.8337150288,1,"2"
1022.72327609082,780.3039951489,244.447788342783,3087.76990262741,2,"2"
1912.05930965599,1046.66098960168,111.707762845136,8373.92435914697,3,"2"
5297.65148093076,4533.98720717232,1839.94476986774,12890.921200043,4,"2"
3950.66550475151,2584.6521147967,623.566235199148,14267.2222326975,5,"2"
102853.805371314,77648.6890914964,18709.1473199002,358769.140767492,6,"2"
