"Mean.avgPresence","Median.avgPresence","lower95","upper95","year","area"
0.000191905647086056,0.000180973839175993,8.69946277165638e-05,0.000357583226969825,1,"Total"
0.000345896228217673,0.000325733608097975,0.00014986735883803,0.00067948930199133,2,"Total"
0.000328082981828042,0.000307331357303263,0.00014575165329327,0.000627393619422099,3,"Total"
0.000298454862875484,0.000283970130068403,0.000154473618321147,0.000538095639562359,4,"Total"
0.000210242574889238,0.000197990873476374,0.000102414882927206,0.000390427168001505,5,"Total"
0.000241391050088048,0.000231377847314429,0.000115480148437012,0.000455113057824094,6,"Total"
0.000515489807966263,0.000404169761868557,9.41936879959756e-05,0.00170046256950544,7,"Total"
0.000513944253997826,0.000400179778937233,0.000101504485556236,0.00161840085715876,8,"Total"
0.000374011089733704,0.000300048338435719,8.41485909581632e-05,0.00115908208091262,9,"Total"
0.000341263682003415,0.000270975743290187,8.3140502255135e-05,0.00105377093982062,10,"Total"
0.000459957045759945,0.00037851579325785,0.000118424701932023,0.00123354603047285,11,"Total"
0.000472529184189349,0.000450399436996343,0.000236475865061266,0.000851889650336673,12,"Total"
0.000124533499182773,0.000108028367446519,3.35440026482571e-05,0.000316667602189017,1,"1"
0.000235842921064836,0.000202169191565653,5.80914891862844e-05,0.000564836443438112,2,"1"
0.000243549694335819,0.000207734735834216,6.45678144538051e-05,0.000654675642271009,3,"1"
0.000228941602493736,0.000204660493138935,8.2641011414549e-05,0.000518458790807525,4,"1"
0.000163188899665937,0.000145291439121312,5.58307170852543e-05,0.000377751583438929,5,"1"
0.000208619267535854,0.000183329737207802,7.24873995055969e-05,0.000486361209783891,6,"1"
0.000556861897116061,0.000412815046549358,8.16916871558093e-05,0.00172631938094459,7,"1"
0.000722333652371419,0.000537432933808632,0.000108300138686552,0.00247682437015801,8,"1"
0.000491329128793392,0.000376932195649585,8.66433209983433e-05,0.00163002152898211,9,"1"
0.000370335338110318,0.000289809420572729,8.11490937763649e-05,0.00118541750690118,10,"1"
0.000421997391754649,0.000337014459829227,9.35342382059191e-05,0.00128383003387371,11,"1"
0.00038016520405678,0.000335043232183734,0.000134103550840945,0.000913175175096091,12,"1"
0.000112006167305371,0.00010105593150944,3.85248797080157e-05,0.000246659462012807,1,"2"
0.000218845770178793,0.000192722008205722,7.38571062893491e-05,0.000506452301109362,2,"2"
0.000220351209504223,0.000198162126554837,7.04544635555e-05,0.000499276654327881,3,"2"
0.000207603243420245,0.000188996715627455,8.11794221099728e-05,0.000413936782650988,4,"2"
0.000147528450166237,0.000131960071165991,5.63553942186012e-05,0.00032306244682352,5,"2"
0.000177560851977591,0.000161979828124693,7.02835052586662e-05,0.000394242050099787,6,"2"
0.000407325778673168,0.000314612057822989,6.95535939550281e-05,0.00130950912582767,7,"2"
0.000470103446652677,0.00036521039082728,8.22236374585261e-05,0.00150404027318451,8,"2"
0.000331019614103306,0.000264831976156897,6.36574406251785e-05,0.00102033648268076,9,"2"
0.000266636638950683,0.000210697743484668,5.55409908409493e-05,0.000835468292175033,10,"2"
0.000327855973575771,0.000270983276025418,7.83178676231291e-05,0.000936924727841526,11,"2"
0.000311323137738364,0.000284231513100803,0.000123055179694507,0.000641089020515577,12,"2"
0.000191076895824266,0.000169557823442631,5.92697260869544e-05,0.000451357736056345,1,"3"
0.000374102652667746,0.000328101120270351,0.0001128741347292,0.00094835111999872,2,"3"
0.000373391438992409,0.000324593825445394,0.000113437664185021,0.000954156883725293,3,"3"
0.000350508848755332,0.000318130395044292,0.000124140352339084,0.000804422157861217,4,"3"
