"Species","Model","Coef.name","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","kld","log.center"
"Chionoecetes.bairdi","pos","cent.log.depth",0.931850733717678,0.127847684683158,0.680866174391968,0.931834773655611,1.18269301794851,0.931813626301291,5.09431439719205e-15,4.88070230935238
"Chionoecetes.bairdi","pos","cent.log.depth2",-0.467558889609363,0.13409519431781,-0.72828534937571,-0.468455527340872,-0.202049574284066,-0.470247936207937,8.52817416380974e-14,4.88070230935238
"Chionoecetes.bairdi","pos","Y1984",-1.93799016388398,0.364553736259852,-2.64755262120506,-1.94221024042024,-1.20467991284674,-1.950432812158,1.12526806434364e-11,4.88070230935238
"Chionoecetes.bairdi","binomial","cent.log.depth",1.9037020083656,0.0919279580749821,1.72381735583005,1.90349090534032,2.08459072225082,1.90307449315151,0,4.88070230935238
"Chionoecetes.bairdi","binomial","cent.log.depth2",-0.939328344812888,0.101010882887178,-1.14073332862521,-0.938283540448637,-0.743859688914226,-0.936174741295753,3.72678677366341e-13,4.88070230935238
"Chionoecetes.bairdi","binomial","Y1984",-4.29938917222684,6.26455514273813,-16.6218172861093,-4.30057547880473,8.01562983994295,-4.30229505824685,8.63877186681407e-12,4.88070230935238
"Chionoecetes.bairdi","binomial","Y1987",-1.07106095867196,0.927598196841467,-2.89337099595921,-1.0710975070893,0.749678826128297,-1.07107456682503,5.3353860898232e-14,4.88070230935238
"Chionoecetes.bairdi","binomial","Y1990",-0.649543648896036,1.26353918214672,-3.12546617782846,-0.651732269128229,1.83593234381902,-0.656132795423737,8.98626541723052e-14,4.88070230935238
"Chionoecetes.bairdi","binomial","Y1993",-0.223260022265754,1.51813412801874,-3.20006373495187,-0.225188145836671,2.76121585259794,-0.229002801994154,6.59151214235806e-14,4.88070230935238
"Chionoecetes.bairdi","binomial","Y1996",0.357140884321615,1.72791112587385,-3.02963057500951,0.354516783875883,3.75500318167889,0.349281526589919,7.20969912246428e-14,4.88070230935238
"Chionoecetes.bairdi","binomial","Y1999",0.0713786136388221,1.91599173624345,-3.68614896920099,0.0692166728583487,3.8371226225517,0.0649560595092927,5.81849016264892e-14,4.88070230935238
"Chionoecetes.bairdi","binomial","Y2001",0.54234013021477,2.10090106318027,-3.57969337331905,0.540610230342241,4.66986859850973,0.537252566568311,5.21809970078305e-14,4.88070230935238
"Chionoecetes.bairdi","binomial","Y2003",0.359811601788377,2.23290026860937,-4.02116944954147,0.358015562627971,4.74640252514529,0.354517544259918,4.96787955204272e-14,4.88070230935238
"Chionoecetes.bairdi","binomial","Y2005",0.300152526221108,2.37376110771039,-4.35781735115775,0.298484963797921,4.96277657614407,0.295268039636569,4.59133136503724e-14,4.88070230935238
"Chionoecetes.bairdi","binomial","Y2007",0.253931936493355,2.50397890878678,-4.65955136935048,0.252202351540194,5.17216852842264,0.24886336637759,4.41251257326976e-14,4.88070230935238
"Chionoecetes.bairdi","binomial","Y2009",0.508841675627255,2.62568903148651,-4.64304526368564,0.506913035114467,5.66635067992039,0.503172008823107,4.30932922324439e-14,4.88070230935238
"Chionoecetes.bairdi","binomial","Y2011",0.247213447871338,2.74554166165404,-5.14042547965943,0.245422926045244,5.63950051742778,0.241976685658777,4.04923741372358e-14,4.88070230935238
"Chionoecetes.bairdi","binomial","Y2013",0.933418757832977,2.86071548569057,-4.6805459558284,0.931679992843245,6.55153411579948,0.928346869073877,3.91455043611241e-14,4.88070230935238
"Chionoecetes.bairdi","binomial","Y2015",-0.252865073579043,2.97662492071448,-6.0965564336446,-0.253880384546692,5.59080922781286,-0.255706499467756,3.52971088446125e-14,4.88070230935238
"Raja.rhina","pos","cent.log.depth",-0.266064642524113,0.0466235032195586,-0.357979166020526,-0.265942443813226,-0.174910872238172,-0.26569278980657,2.39409642199768e-14,4.88070230935238
"Raja.rhina","pos","cent.log.depth2",0.0537102415107089,0.0627766597568769,-0.0685952765898888,0.0533699222169116,0.177783391790779,0.0526916294888178,7.27403286167153e-14,4.88070230935238
"Raja.rhina","pos","Y1984",1.27378223593511,0.241461423270368,0.767714453917348,1.27838373693689,1.75621170579578,1.28672427859046,1.40805582545118e-10,4.88070230935238
"Raja.rhina","binomial","cent.log.depth",0.765400173035535,0.0732315602668021,0.622382254949198,0.765131608768385,0.909772627681157,0.764597810601345,1.55265472003762e-14,4.88070230935238
"Raja.rhina","binomial","cent.log.depth2",-0.779811093153461,0.0873520518990492,-0.95405220368213,-0.778885341286041,-0.610824230003503,-0.777016549150491,4.54688643125534e-13,4.88070230935238
"Raja.rhina","binomial","Y1984",-2.91720820698921,1.86857953380079,-7.00971309733183,-2.84544588463976,0.786576325035157,-2.74502260079489,2.23609967159584e-12,4.88070230935238
"Sebastes.polyspinis","pos","cent.log.depth",-2.7580992859591,0.174178303816694,-3.10078616186014,-2.75785586612191,-2.41706146291571,-2.75734215499552,1.46380124833805e-14,4.88070230935238
"Sebastes.polyspinis","pos","cent.log.depth2",-2.20373921962336,0.268727329989844,-2.72681139836751,-2.20536193066595,-1.67217831107342,-2.20861254951725,1.13767501648565e-13,4.88070230935238
"Sebastes.polyspinis","pos","Y1984",1.55887270577314,0.313495607350001,0.934245277636409,1.56052416915694,2.17394339413339,1.56403927693587,7.02649488436917e-12,4.88070230935238
"Sebastes.polyspinis","binomial","cent.log.depth",-0.755107761093855,0.0994014097828271,-0.950459172906147,-0.755041342998546,-0.560297948133395,-0.754895879031291,0,4.88070230935238
"Sebastes.polyspinis","binomial","cent.log.depth2",-2.58280469556745,0.145723286017896,-2.87454107801706,-2.58088112751347,-2.30190216989575,-2.5769985625032,9.20163757649418e-13,4.88070230935238
"Sebastes.polyspinis","binomial","Y1984",-3.22897234151162,2.28877293091418,-8.01995977056404,-3.17672960633562,1.27205293011649,-3.08704804238425,3.9127194064557e-10,4.88070230935238
"Squalus.acanthias","pos","cent.log.depth",-0.756691053836934,0.0721944573174101,-0.897955493081243,-0.75686334031745,-0.614604084229175,-0.757203469470107,2.66264011552512e-14,4.88070230935238
"Squalus.acanthias","pos","cent.log.depth2",0.104702048213441,0.0628511194582913,-0.0175860195856228,0.104310145446206,0.229056035636202,0.103527941103562,6.93843075952656e-14,4.88070230935238
"Squalus.acanthias","pos","Y1984",0.404696886712964,0.140038071700249,0.122926779005707,0.406549203723411,0.676199858845037,0.410280593269914,9.3677302923169e-12,4.88070230935238
"Squalus.acanthias","binomial","cent.log.depth",-0.901306980287678,0.0934848058877531,-1.08580358235569,-0.900994248644,-0.71871120201744,-0.900358942125055,1.27036386243249e-14,4.88070230935238
"Squalus.acanthias","binomial","cent.log.depth2",-0.518490316755586,0.0915349911278834,-0.700230491029968,-0.517809842867805,-0.340671507170521,-0.516435879619932,8.94416308177355e-14,4.88070230935238
"Squalus.acanthias","binomial","Y1984",-1.91011381266057,2.20355571227455,-6.43630629887693,-1.89395260949728,2.52589334206295,-1.86773174033614,1.3794879778499e-10,4.88070230935238
"Squalus.acanthias","binomial","Y1987",0.156758563337473,0.614743570016411,-1.06957986481572,0.156119885157701,1.38532669154114,0.154732555858542,1.77651139023459e-10,4.88070230935238
"Squalus.acanthias","binomial","Y1990",-0.474289849076039,0.845167568517578,-2.17387459186819,-0.470874449996922,1.20424709484101,-0.464532433553631,1.94737116664688e-10,4.88070230935238
"Squalus.acanthias","binomial","Y1993",0.0144299464634457,1.00833191601955,-2.01342739744873,0.017692679821548,2.02198092786289,0.0235546222185608,2.12267568908135e-10,4.88070230935238
"Squalus.acanthias","binomial","Y1996",-1.15164495701938,1.15122962508165,-3.46434267311504,-1.14881195393692,1.14374952789853,-1.1433488090826,2.15864672341259e-10,4.88070230935238
"Squalus.acanthias","binomial","Y1999",-0.465522914732867,1.26709941938991,-3.02388372949221,-0.458076221978858,2.04874867699449,-0.444365503739968,2.11730130263929e-10,4.88070230935238
"Squalus.acanthias","binomial","Y2001",-0.390506975440493,1.39759500091988,-3.20100646542998,-0.385878161144298,2.39155480974949,-0.377348144995779,2.1000313824889e-10,4.88070230935238
"Squalus.acanthias","binomial","Y2003",-0.0835085493332442,1.46189541449642,-3.05560227356514,-0.067657930789162,2.79819569655138,-0.0389810813789608,2.07552673792568e-10,4.88070230935238
"Squalus.acanthias","binomial","Y2005",-0.522514263288881,1.54690189376851,-3.6609641140278,-0.508509584923507,2.53443193506382,-0.48321458402837,2.12246727922507e-10,4.88070230935238
"Squalus.acanthias","binomial","Y2007",-0.155905904663648,1.61916294814993,-3.43040298484332,-0.145601930291951,3.05849940505093,-0.126740910805486,2.21680087045649e-10,4.88070230935238
"Squalus.acanthias","binomial","Y2009",-0.0250799493264919,1.68745861204384,-3.42638793679789,-0.0190546275784661,3.34092282181508,-0.00787165544753625,2.26478839394541e-10,4.88070230935238
"Squalus.acanthias","binomial","Y2011",-1.04538836634009,1.76213327424678,-4.62164626917702,-1.02968292544244,2.43931566867696,-1.00136968276043,2.17629831516905e-10,4.88070230935238
"Squalus.acanthias","binomial","Y2013",-0.918320647888568,1.82106453862436,-4.58135415168073,-0.914903658115857,2.72404886012618,-0.908550403518633,2.25800512836105e-10,4.88070230935238
"Squalus.acanthias","binomial","Y2015",-1.08904596333919,1.87869240796592,-4.88030390989484,-1.0813090433542,2.65680368646972,-1.06727084467917,2.25368227623298e-10,4.88070230935238
"Lepidopsetta.sp.","pos","cent.log.depth",-3.26093613815927,0.0764186079145159,-3.41026057532579,-3.26119122634869,-3.11033615599411,-3.26169506359935,1.52090442646523e-13,4.88070230935238
"Lepidopsetta.sp.","pos","cent.log.depth2",-0.942176309452115,0.0627211653778222,-1.06463501236126,-0.942421485643006,-0.818474528099894,-0.942908422499853,4.23324298593554e-14,4.88070230935238
"Lepidopsetta.sp.","pos","Y1984",0.569981707415543,0.259854768703704,0.0450364363214458,0.574272178407288,1.07176681006337,0.583200074514303,1.35461962983075e-11,4.88070230935238
"Lepidopsetta.sp.","pos","Y1987",-0.53088275715649,0.119499491537137,-0.767038685109526,-0.530514794713464,-0.297026926488676,-0.529783244413623,6.94854452349919e-13,4.88070230935238
"Lepidopsetta.sp.","pos","Y1990",0.0752217596381326,0.149456866695816,-0.218426091152333,0.0750128987532313,0.369614837012039,0.0745706769156999,4.34935708865587e-13,4.88070230935238
"Lepidopsetta.sp.","pos","Y1993",-0.146501528347212,0.160830284993571,-0.460942634201839,-0.147372110050982,0.172338116685239,-0.149176661798405,1.56817593104954e-12,4.88070230935238
"Lepidopsetta.sp.","pos","Y1996",0.0785333453840903,0.173690841715613,-0.260476094414503,0.0773566164407696,0.423722532159822,0.0749223890232327,2.49248765756739e-12,4.88070230935238
"Lepidopsetta.sp.","pos","Y1999",-0.123742016094445,0.184536961701659,-0.483228284364697,-0.12524578506354,0.243854069523428,-0.128342269012152,3.65144423940847e-12,4.88070230935238
"Lepidopsetta.sp.","pos","Y2001",0.0254618066418806,0.201485907651922,-0.368115064920186,0.0241444677446202,0.425955419569597,0.0214457939294228,2.54714368979694e-12,4.88070230935238
"Lepidopsetta.sp.","pos","Y2003",0.104458136105044,0.203166988257527,-0.29330731450306,0.103348050690175,0.507890457833338,0.101075519995587,2.89401614996962e-12,4.88070230935238
"Lepidopsetta.sp.","pos","Y2005",0.147825406247263,0.212110253945537,-0.269822187783005,0.147463639014862,0.566778812577494,0.146736008853494,2.16453433984407e-12,4.88070230935238
"Lepidopsetta.sp.","pos","Y2007",0.281652648914987,0.219406403749736,-0.150439815146226,0.281288384880954,0.715067062897886,0.280580548998944,2.63290862411942e-12,4.88070230935238
"Lepidopsetta.sp.","pos","Y2009",0.221585703891995,0.226778550551232,-0.225415970014772,0.221341490084986,0.669241930755683,0.220875876717699,2.70716884603827e-12,4.88070230935238
"Lepidopsetta.sp.","pos","Y2011",0.0585878551552941,0.235112048012059,-0.403009485034393,0.0577046588002069,0.524371969543585,0.0559180905398625,2.96304104091835e-12,4.88070230935238
"Lepidopsetta.sp.","pos","Y2013",0.107984650032563,0.245342996009376,-0.37288416374369,0.106807028909904,0.594746827779525,0.104415967977874,2.91815647599335e-12,4.88070230935238
"Lepidopsetta.sp.","pos","Y2015",0.00385918618863162,0.251298362960187,-0.487767001460709,0.00227642647636306,0.503709958710435,-0.000983619969849707,4.06204502511278e-12,4.88070230935238
"Lepidopsetta.sp.","binomial","cent.log.depth",-6.19125577459875,0.162825772899497,-6.51544568221536,-6.18971758965046,-5.87583402933778,-6.18660921729859,0,4.88070230935238
"Lepidopsetta.sp.","binomial","cent.log.depth2",-1.90757216691559,0.158329659621651,-2.21220754595472,-1.90971087797678,-1.59058157027297,-1.91400919006772,9.30047403787284e-13,4.88070230935238
"Lepidopsetta.sp.","binomial","Y1984",-0.540267815262254,2.99429208298142,-6.68903963086217,-0.542445518416025,5.62561245769798,-0.544720853163965,2.83012880645353e-11,4.88070230935238
"Bathymaster.signatus","pos","cent.log.depth",-0.424396460517632,0.120853316192592,-0.661557734294426,-0.424478315212763,-0.187012698120747,-0.424633730949032,1.23047477834015e-13,4.88070230935238
"Bathymaster.signatus","pos","cent.log.depth2",-1.17316792549999,0.199954342014767,-1.55789292753503,-1.17588313588159,-0.772766433286985,-1.18134725961746,1.0982346087498e-12,4.88070230935238
"Bathymaster.signatus","pos","Y1984",-1.5332471875601,0.0663409682529646,-1.66668101196251,-1.53219699240369,-1.40583529430416,-1.53020689700545,1.51355333621982e-12,4.88070230935238
"Bathymaster.signatus","binomial","cent.log.depth",-2.70590913374232,0.14512137241662,-2.99447292185612,-2.7046567090407,-2.42451939844718,-2.70213055372245,7.38032604882586e-14,4.88070230935238
"Bathymaster.signatus","binomial","cent.log.depth2",-4.13333093906789,0.241572506274327,-4.61875199920789,-4.12949445612729,-3.6693913657747,-4.12174874260177,1.61328564857496e-12,4.88070230935238
"Bathymaster.signatus","binomial","Y1984",-2.47071492234181,1.80007463238575,-6.24050164021561,-2.45375673614228,1.23641935946508,-2.41890039787001,1.65582189183428e-11,4.88070230935238
"Mallotus.villosus","pos","cent.log.depth",-1.12592190519546,0.149803113329504,-1.41912600216417,-1.1262574046635,-0.831135056069831,-1.12691887299612,3.71047702350332e-14,4.88070230935238
"Mallotus.villosus","pos","cent.log.depth2",-0.453473537864434,0.127211959711482,-0.701631373063314,-0.454041898301345,-0.202400494196774,-0.455173503982071,3.34448232836062e-14,4.88070230935238
"Mallotus.villosus","pos","Y1984",-3.4508156675816,0.109497665764399,-3.66734731104426,-3.45035207449538,-3.23707231354799,-3.44943569913241,1.03709391282227e-12,4.88070230935238
"Mallotus.villosus","binomial","cent.log.depth",-0.604647864720039,0.098984182728868,-0.800528049178356,-0.604140539917316,-0.411756913271148,-0.603117635446419,2.26625418491215e-14,4.88070230935238
"Mallotus.villosus","binomial","cent.log.depth2",-0.155843902271598,0.0882632974342717,-0.330643167512619,-0.155347394625229,0.0160516448501132,-0.154342524923535,6.45755235907572e-14,4.88070230935238
"Mallotus.villosus","binomial","Y1984",-4.21722234874584,1.43912115526799,-7.30812387125521,-4.15225448954164,-1.4826745559872,-4.04168946817074,9.50246494008049e-10,4.88070230935238
"Hyas.lyratus","pos","cent.log.depth",-0.405386469862485,0.107089657228128,-0.614493676184302,-0.405803961194866,-0.194165915585478,-0.406632885572425,5.38499262334824e-14,4.88070230935238
"Hyas.lyratus","pos","cent.log.depth2",0.0062149604915904,0.100416889004351,-0.189210481066574,0.00559485749043368,0.204903755989775,0.00435622722420949,1.18214218964697e-13,4.88070230935238
"Hyas.lyratus","pos","Y1984",-3.44826291243578,0.0733717550006424,-3.59109360640728,-3.44880897586897,-3.3024344557948,-3.44986878263338,3.38217189028802e-12,4.88070230935238
"Hyas.lyratus","binomial","cent.log.depth",-0.929605117388492,0.092405148089211,-1.11323930098696,-0.928854409624522,-0.750275887953651,-0.927335841403855,1.04017854137722e-13,4.88070230935238
"Hyas.lyratus","binomial","cent.log.depth2",-0.896227608120975,0.0961135998755603,-1.08866552971914,-0.894939881920322,-0.711042062587269,-0.892340786288567,5.52838740644193e-13,4.88070230935238
"Hyas.lyratus","binomial","Y1984",-4.06549703066745,0.768874656956839,-5.68407741964327,-4.04037586968008,-2.58553656155367,-3.99476513000801,5.15044970011307e-10,4.88070230935238
"Hyas.lyratus","binomial","Y1987",-3.36056275663411,1.05569350535863,-5.70135126416705,-3.25623015429,-1.56768048594928,-3.02634593545919,1.18797179555428e-10,4.88070230935238
"Hyas.lyratus","binomial","Y1990",-0.118834197244898,0.485341346204198,-1.06068217059014,-0.124820660501103,0.85913681441364,-0.135261341927116,2.17663884882433e-11,4.88070230935238
"Hyas.lyratus","binomial","Y1993",0.541194253788005,0.514930919917694,-0.424431828483399,0.521736417797199,1.61763776739703,0.485269679486438,7.62918264428769e-11,4.88070230935238
"Hyas.lyratus","binomial","Y1996",2.0002494546328,0.529475662206022,1.00473199014569,1.97950156176514,3.11167377234103,1.94028331736296,6.02597320043395e-11,4.88070230935238
"Hyas.lyratus","binomial","Y1999",2.15128844635245,0.560924327509474,1.07638855871498,2.1360352847097,3.31393692610312,2.10769985495564,1.22031414502547e-10,4.88070230935238
"Hyas.lyratus","binomial","Y2001",2.34818870586644,0.60210108316526,1.19779673803551,2.33029750677481,3.60030958781709,2.29688848527073,1.22030852103163e-10,4.88070230935238
"Hyas.lyratus","binomial","Y2003",2.14112486261934,0.622994781957892,0.961684578456938,2.11833566743258,3.44798849791089,2.07583097651052,1.1274766347665e-10,4.88070230935238
"Hyas.lyratus","binomial","Y2005",2.14597031735408,0.649312494762571,0.921459273068933,2.12036180146812,3.51418449606355,2.07289728122024,1.11124931298663e-10,4.88070230935238
"Hyas.lyratus","binomial","Y2007",2.21204932786864,0.666952020797376,0.937720198007246,2.19128094540677,3.60409575296918,2.15301978997559,1.74246519539071e-10,4.88070230935238
"Hyas.lyratus","binomial","Y2009",2.35146855724803,0.686245313518655,1.03778112232926,2.33076697889657,3.78264199516039,2.29261541330433,1.96888651645477e-10,4.88070230935238
"Hyas.lyratus","binomial","Y2011",1.93199541686379,0.709941564652576,0.572996807308411,1.91070712482286,3.41283418280881,1.872036844996,1.84940149314563e-10,4.88070230935238
"Hyas.lyratus","binomial","Y2013",2.00284171537305,0.732087474039175,0.609350928958013,1.97803614579106,3.53727380836913,1.93325513604633,1.632119429324e-10,4.88070230935238
"Hyas.lyratus","binomial","Y2015",2.06647068272811,0.742305223369079,0.626648003523071,2.04957593632778,3.60232887769236,2.01891276338421,2.3310265345418e-10,4.88070230935238
"Malacocottus.zonurus","pos","cent.log.depth",3.39026688081279,0.322276277633288,2.75778420496464,3.39011567217423,4.02324376661948,3.39005878855963,7.27918939046664e-23,4.88070230935238
"Malacocottus.zonurus","pos","cent.log.depth2",-2.40486942190914,0.255788665891509,-2.90626311555448,-2.405365659608,-1.90171835067128,-2.40672111265272,2.54530076945572e-13,4.88070230935238
"Malacocottus.zonurus","pos","Y1984",-2.92675449542268,0.195001391642799,-3.31272009158215,-2.92597409311592,-2.54538654515293,-2.92432851466143,2.58099036652773e-12,4.88070230935238
"Malacocottus.zonurus","binomial","cent.log.depth",7.59522170213513,0.370134907590199,6.8814612643044,7.59077180649015,8.33445212834261,7.58182736547449,5.96441769919226e-13,4.88070230935238
"Malacocottus.zonurus","binomial","cent.log.depth2",-5.53198334455799,0.282572803575948,-6.09687738200329,-5.52852810982849,-4.9866060402906,-5.52155723479389,4.8943188341251e-13,4.88070230935238
"Malacocottus.zonurus","binomial","Y1984",-2.77875796735184,1.89163852015435,-6.30559115842319,-2.91420770001045,1.6034769414082,-3.05398186695674,1.10417186038289e-10,4.88070230935238
"Dasycottus.setiger","pos","cent.log.depth",-0.00451889166050241,0.123082636107577,-0.246281713362087,-0.00451456016777738,0.236983183406255,-0.00450218579311237,4.97226138053381e-14,4.88070230935238
"Dasycottus.setiger","pos","cent.log.depth2",-0.650829520887315,0.175700476729188,-0.988756226776615,-0.653276886697684,-0.298741584058743,-0.658193254835208,1.38370375360602e-12,4.88070230935238
"Dasycottus.setiger","pos","Y1984",-2.57293648639116,0.137384065139848,-2.83875603859115,-2.57487286850024,-2.295889891726,-2.57858895800545,1.15996536486963e-11,4.88070230935238
"Dasycottus.setiger","binomial","cent.log.depth",2.5738098674771,0.142756152572534,2.29727051070647,2.5725382118108,2.8574052723709,2.56998038275931,7.62691004129533e-14,4.88070230935238
"Dasycottus.setiger","binomial","cent.log.depth2",-2.4428182525523,0.21592066262108,-2.87812915907661,-2.43886345971676,-2.02955154293498,-2.43086950861629,2.62424074803474e-12,4.88070230935238
"Dasycottus.setiger","binomial","Y1984",-3.29218114855112,4.6383489262459,-12.8315741434908,-3.25454183231207,6.05294020568121,-3.19034337411195,2.04548869191748e-11,4.88070230935238
"Hemitripterus.bolini","pos","cent.log.depth",0.520037511545853,0.104185917007451,0.312607906994141,0.52104883428025,0.721675389241476,0.523071495022012,3.19626071749526e-14,4.88070230935238
"Hemitripterus.bolini","pos","cent.log.depth2",-0.595417016358793,0.141776083550105,-0.869240269604078,-0.597021754950967,-0.312458425592211,-0.60023923394799,8.13316644233331e-13,4.88070230935238
"Hemitripterus.bolini","pos","Y1984",0.731076273492775,0.620082840750093,-0.440052244995449,0.706571989533847,2.04567279723546,0.68413703400204,5.11181774489732e-05,4.88070230935238
"Hemitripterus.bolini","binomial","cent.log.depth",1.9023287215032,0.11423012642128,1.68179848383806,1.90103842974162,2.13020362786086,1.898445688028,4.84980019802122e-13,4.88070230935238
"Hemitripterus.bolini","binomial","cent.log.depth2",-1.3826235902722,0.123949825237556,-1.63024737036238,-1.38117207254478,-1.14320846988979,-1.37824197888194,5.99786364082405e-13,4.88070230935238
"Hemitripterus.bolini","binomial","Y1984",-2.73987932348134,0.812758559057375,-4.37241295394078,-2.74343984304928,-1.08377293862602,-2.74800909711169,1.44762407715672e-10,4.88070230935238
"Lycodes.brevipes","pos","cent.log.depth",-0.0146396418140268,0.102914344653182,-0.216860504077274,-0.0146027904186041,0.187183318615656,-0.0145239017787679,1.90082027624534e-14,4.88070230935238
"Lycodes.brevipes","pos","cent.log.depth2",-0.313629251733795,0.0988023599186817,-0.505197596735004,-0.314478045271087,-0.117366464937149,-0.316178367858936,2.34213013233731e-13,4.88070230935238
"Lycodes.brevipes","pos","Y1984",-2.6657778390935,0.155902471788127,-2.9717610351405,-2.66608652052471,-2.35847561103549,-2.66669613059771,1.98240947826887e-12,4.88070230935238
"Lycodes.brevipes","binomial","cent.log.depth",1.9913498727775,0.112732732474428,1.77246247771796,1.99051067233854,2.21479880930941,1.98883801735315,1.7471902140971e-14,4.88070230935238
"Lycodes.brevipes","binomial","cent.log.depth2",-0.699580081401353,0.113068471861621,-0.92536755635015,-0.698294405354,-0.481070326373259,-0.695698890274777,6.07890456612353e-13,4.88070230935238
"Lycodes.brevipes","binomial","Y1984",-5.46902919745471,2.73590003981735,-10.9058657529355,-5.45242013108414,-0.12878457596301,-5.41891739145822,1.66454326829868e-12,4.88070230935238
"Sebastes.babcocki","pos","cent.log.depth",0.688151699423435,0.596687852031747,-0.516313274366602,0.699530967513752,1.82929790726169,0.72250771242576,3.59530710054776e-12,4.88070230935238
"Sebastes.babcocki","pos","cent.log.depth2",-1.12142821985698,0.513397214860465,-2.10592297589963,-1.12953639487749,-0.0896690370720452,-1.1458686961596,2.09006671222015e-12,4.88070230935238
"Sebastes.babcocki","pos","Y1984",-0.214517262817472,0.29841079159496,-0.801988793192557,-0.215629846808044,0.377996215298122,-0.218074383055246,4.92656356561774e-12,4.88070230935238
"Sebastes.babcocki","binomial","cent.log.depth",14.1195530546545,0.659329263928499,12.854390441141,14.1095618785404,15.4428546317171,14.0894212554016,1.2585671545844e-12,4.88070230935238
"Sebastes.babcocki","binomial","cent.log.depth2",-11.6196511141776,0.569478292984028,-12.7631855153838,-11.6108604170562,-10.5253928783949,-11.5931129182068,1.20503236020915e-12,4.88070230935238
"Sebastes.babcocki","binomial","Y1984",-5.16064041113456,2.31987046585956,-9.97866331105098,-5.17983409604697,-0.212013989965684,-5.19484808617734,2.00713868483799e-12,4.88070230935238
"Lycodes.palearis","pos","cent.log.depth",-0.00182173188978618,0.127147750771152,-0.250216472700251,-0.00220580875027634,0.248479015117052,-0.00298284932045873,3.02659446049912e-14,4.88070230935238
"Lycodes.palearis","pos","cent.log.depth2",-0.682645098992423,0.128473499686643,-0.929845125520202,-0.68438231463118,-0.425421924376678,-0.687882360270333,1.0249364362116e-12,4.88070230935238
"Lycodes.palearis","pos","Y1984",-1.54734631888738,0.304803634885764,-2.15767821246855,-1.55040677485024,-0.915463784899633,-1.55311266514834,1.06131714344084e-10,4.88070230935238
"Lycodes.palearis","binomial","cent.log.depth",1.52953870160615,0.132541828673615,1.27155805765416,1.52876998817235,1.79154211992184,1.52723105104297,1.26396282899069e-14,4.88070230935238
"Lycodes.palearis","binomial","cent.log.depth2",-1.97889205842169,0.175121063813763,-2.33152881282816,-1.97582758644782,-1.64337039493813,-1.96963865089564,1.85354708746175e-12,4.88070230935238
"Lycodes.palearis","binomial","Y1984",-4.23458239020951,2.52065209265347,-9.62472291505584,-4.14894090364475,0.665805993410774,-4.01647275670966,6.85959923200103e-10,4.88070230935238
"Ophiodon.elongatus","pos","cent.log.depth",-0.439550949026369,0.108615202216918,-0.653028301167928,-0.439495994694705,-0.226558047981172,-0.439356312299768,7.23459216346955e-14,4.88070230935238
"Ophiodon.elongatus","pos","cent.log.depth2",-0.0618004907072433,0.111931344731727,-0.278716786544841,-0.062799197033127,0.160665793405894,-0.064798833239074,2.3917369822093e-13,4.88070230935238
"Ophiodon.elongatus","pos","Y1984",0.952937872020936,0.233802176860676,0.43091439968752,0.97249636100767,1.36183145991725,1.00816691550929,3.97546117284651e-10,4.88070230935238
"Ophiodon.elongatus","binomial","cent.log.depth",-2.98038614315183,0.148926939864741,-3.27740730559106,-2.97877198632873,-2.69252914517687,-2.97551279018448,6.00682532458018e-14,4.88070230935238
"Ophiodon.elongatus","binomial","cent.log.depth2",-1.27324301041252,0.138197138323642,-1.54922670516301,-1.27165969028256,-1.00621955451503,-1.26846303514077,5.23184320991357e-13,4.88070230935238
"Ophiodon.elongatus","binomial","Y1984",-3.85063173195267,2.80107989005167,-9.72603031479629,-3.81731081171018,1.86092149278434,-3.75968449932822,1.66955884639622e-11,4.88070230935238
"Raja.binoculata","pos","cent.log.depth",-0.581126895184606,0.113222056548342,-0.800893847388651,-0.582011554110249,-0.35653028021319,-0.583783927823905,8.33583031389998e-14,4.88070230935238
"Raja.binoculata","pos","cent.log.depth2",-0.137678317181462,0.0843522632897803,-0.300975255346384,-0.138487844051638,0.0301539727749955,-0.14011017277775,2.74520737431013e-13,4.88070230935238
"Raja.binoculata","pos","Y1984",1.60216530036235,0.156026601965796,1.29358924575574,1.60270492476979,1.90743522440069,1.60382120633011,1.59161761566261e-12,4.88070230935238
"Raja.binoculata","pos","Y1987",-0.0351747046715342,0.161709204025488,-0.353097375635391,-0.0351388055006875,0.282297060437386,-0.0349884453387328,5.76599079799788e-13,4.88070230935238
"Raja.binoculata","pos","Y1990",0.274754940468415,0.209656477711799,-0.131910096289155,0.272962550939154,0.691367614564896,0.269408137187251,6.29547618134758e-13,4.88070230935238
"Raja.binoculata","pos","Y1993",0.163078226704273,0.180717835696713,-0.190283837653031,0.162389913627213,0.520026526353668,0.161185639434715,1.44725944572326e-12,4.88070230935238
"Raja.binoculata","pos","Y1996",0.577917483184471,0.190785939109318,0.206037239234799,0.576826888840134,0.955683408519521,0.574808795466541,6.93902709560302e-13,4.88070230935238
"Raja.binoculata","pos","Y1999",0.741729187498457,0.188162286772579,0.37541634683803,0.740478075634675,1.11499400276046,0.738173039278567,7.25931737336665e-13,4.88070230935238
"Raja.binoculata","pos","Y2001",0.771578473892202,0.216524375882777,0.350243266981405,0.77006701816808,1.20115676313884,0.767136387875899,2.27039513301068e-12,4.88070230935238
