"MASTER_ID","LONGITUDE","LATITUDE","LonUTMAlbers","LatUTMAlbers","Area"
20398,-158.51258,54.81759,-543.6702062,5581.236846,15
20399,-158.48154,54.81881,-541.6815471,5581.127733,15
20400,-158.45051,54.82002,-539.6928897,5581.018577,15
20401,-158.41947,54.82122,-537.7042339,5580.909377,15
20402,-158.38843,54.82241,-535.7155797,5580.800135,15
20403,-158.35739,54.82359,-533.726927,5580.690849,15
20404,-158.32635,54.82476,-531.738276,5580.58152,15
20405,-158.2953,54.82593,-529.7496266,5580.472147,15
20406,-158.26425,54.82709,-527.7609789,5580.362731,15
20407,-158.23321,54.82823,-525.7723327,5580.253272,15
20408,-158.20216,54.82937,-523.7836882,5580.14377,15
20409,-158.1711,54.83051,-521.7950454,5580.034224,15
20734,-158.57678,54.83306,-547.5352852,5583.460176,15
20735,-158.54574,54.8343,-545.5465956,5583.351148,15
20736,-158.51469,54.83552,-543.5579076,5583.242076,15
20737,-158.48364,54.83674,-541.5692212,5583.132961,15
20738,-158.45259,54.83795,-539.5805364,5583.023802,15
20739,-158.42154,54.83915,-537.5918531,5582.914601,15
20740,-158.39049,54.84034,-535.6031715,5582.805356,15
20741,-158.35943,54.84152,-533.6144914,5582.696068,15
20742,-158.32837,54.84269,-531.625813,5582.586736,15
20743,-158.29731,54.84386,-529.6371362,5582.477361,15
20744,-158.26625,54.84502,-527.648461,5582.367943,15
20745,-158.23519,54.84617,-525.6597874,5582.258482,15
20746,-158.20412,54.84731,-523.6711154,5582.148977,15
20747,-158.17306,54.84844,-521.6824451,5582.039429,15
21072,-158.57892,54.85099,-547.4230487,5585.465384,15
21073,-158.54786,54.85222,-545.4343317,5585.356353,15
21074,-158.5168,54.85345,-543.4456163,5585.247279,15
21075,-158.48574,54.85467,-541.4569024,5585.138161,15
21076,-158.45468,54.85588,-539.4681901,5585.029001,15
21077,-158.42361,54.85708,-537.4794795,5584.919797,15
21078,-158.39254,54.85827,-535.4907703,5584.810549,15
21079,-158.36147,54.85945,-533.5020628,5584.701259,15
21080,-158.3304,54.86063,-531.5133569,5584.591925,15
21081,-158.29933,54.86179,-529.5246526,5584.482548,15
21082,-158.26825,54.86295,-527.5359499,5584.373127,15
21083,-158.23717,54.8641,-525.5472488,5584.263664,15
21084,-158.20609,54.86524,-523.5585494,5584.154157,15
21085,-158.17501,54.86638,-521.5698516,5584.044606,15
21086,-158.14393,54.8675,-519.5811554,5583.935013,15
21411,-158.58107,54.86892,-547.3108195,5587.470564,15
21412,-158.55,54.87015,-545.322075,5587.361531,15
21413,-158.51892,54.87138,-543.3333321,5587.252454,15
21414,-158.48784,54.87259,-541.3445908,5587.143334,15
21415,-158.45677,54.8738,-539.355851,5587.034171,15
21416,-158.42568,54.875,-537.3671129,5586.924965,15
21417,-158.3946,54.8762,-535.3783763,5586.815715,15
21418,-158.36352,54.87738,-533.3896412,5586.706422,15
21419,-158.33243,54.87856,-531.4009078,5586.597086,15
21420,-158.30134,54.87972,-529.412176,5586.487707,15
21421,-158.27025,54.88088,-527.4234458,5586.378284,15
21422,-158.23916,54.88203,-525.4347172,5586.268818,15
21423,-158.20807,54.88318,-523.4459902,5586.159309,15
21424,-158.17697,54.88431,-521.4572648,5586.049756,15
21425,-158.14587,54.88543,-519.4685411,5585.94016,15
21426,-158.11477,54.88655,-517.479819,5585.830521,15
21745,-158.58322,54.88684,-547.1985975,5589.475717,15
21746,-158.55213,54.88808,-545.2098256,5589.366681,15
21747,-158.52104,54.8893,-543.2210552,5589.257602,15
21748,-158.48995,54.89052,-541.2322863,5589.14848,15
21749,-158.45886,54.89173,-539.2435191,5589.039315,15
21750,-158.42776,54.89293,-537.2547534,5588.930106,15
21751,-158.39666,54.89413,-535.2659892,5588.820854,15
21752,-158.36556,54.89531,-533.2772267,5588.711559,15
21753,-158.33446,54.89649,-531.2884657,5588.60222,15
21754,-158.30336,54.89766,-529.2997063,5588.492838,15
21755,-158.27225,54.89881,-527.3109486,5588.383413,15
21756,-158.24115,54.89997,-525.3221924,5588.273945,15
21757,-158.21004,54.90111,-523.3334378,5588.164433,15
21758,-158.17893,54.90224,-521.3446849,5588.054878,15
21759,-158.14782,54.90337,-519.3559336,5587.94528,15
21760,-158.1167,54.90448,-517.3671839,5587.835638,15
21761,-158.08559,54.90559,-515.3784359,5587.725954,15
22078,-158.58537,54.90477,-547.0863829,5591.480842,15
22079,-158.55426,54.906,-545.0975834,5591.371804,15
22080,-158.52316,54.90723,-543.1087855,5591.262723,15
22081,-158.49205,54.90845,-541.1199891,5591.153598,15
22082,-158.46095,54.90966,-539.1311942,5591.044431,15
22083,-158.42984,54.91086,-537.142401,5590.935219,15
22084,-158.39873,54.91206,-535.1536093,5590.825965,15
22085,-158.36761,54.91324,-533.1648191,5590.716667,15
22086,-158.3365,54.91442,-531.1760306,5590.607326,15
22087,-158.30538,54.91559,-529.1872436,5590.497942,15
22088,-158.27426,54.91675,-527.1984583,5590.388515,15
22089,-158.24314,54.9179,-525.2096745,5590.279044,15
22090,-158.21202,54.91904,-523.2208923,5590.16953,15
22091,-158.18089,54.92017,-521.2321118,5590.059973,15
22092,-158.14976,54.9213,-519.2433329,5589.950372,15
22093,-158.11863,54.92242,-517.2545555,5589.840728,15
22411,-158.52528,54.92516,-542.996523,5593.267816,15
22412,-158.49416,54.92638,-541.007699,5593.158689,15
22413,-158.46304,54.92759,-539.0188766,5593.049519,15
22414,-158.43192,54.92879,-537.0300557,5592.940305,15
22415,-158.40079,54.92998,-535.0412364,5592.831049,15
22416,-158.36966,54.93117,-533.0524186,5592.721748,15
22417,-158.33853,54.93235,-531.0636025,5592.612405,15
22418,-158.3074,54.93352,-529.0747879,5592.503019,15
22419,-158.27627,54.93468,-527.0859749,5592.393589,15
22420,-158.24513,54.93583,-525.0971635,5592.284116,15
22421,-158.21399,54.93697,-523.1083537,5592.174599,15
22422,-158.18285,54.93811,-521.1195455,5592.06504,15
22423,-158.15171,54.93923,-519.1307389,5591.955437,15
22424,-158.12057,54.94035,-517.1419339,5591.845791,15
22740,-158.52741,54.94308,-542.8842678,5595.272881,15
22741,-158.49627,54.9443,-540.8954162,5595.163752,15
22742,-158.46514,54.94551,-538.9065661,5595.054579,15
22743,-158.434,54.94672,-536.9177176,5594.945364,15
22744,-158.40286,54.94791,-534.9288706,5594.836104,15
22745,-158.37171,54.9491,-532.9400252,5594.726802,15
22746,-158.34057,54.95028,-530.9511814,5594.617456,15
22747,-158.30942,54.95144,-528.9623391,5594.508067,15
22748,-158.27827,54.95261,-526.9734985,5594.398635,15
22749,-158.24712,54.95376,-524.9846594,5594.28916,15
22750,-158.21597,54.9549,-522.9958219,5594.179641,15
22751,-158.18482,54.95604,-521.006986,5594.070079,15
22752,-158.15366,54.95716,-519.0181517,5593.960474,15
22753,-158.1225,54.95828,-517.0293191,5593.850825,15
22754,-158.09135,54.95939,-515.040488,5593.741134,15
23061,-158.52953,54.96101,-542.7720198,5597.277919,15
23062,-158.49839,54.96223,-540.7831405,5597.168787,15
23063,-158.46723,54.96344,-538.7942628,5597.059612,15
23064,-158.43608,54.96464,-536.8053866,5596.950394,15
23065,-158.40493,54.96584,-534.816512,5596.841133,15
23066,-158.37377,54.96703,-532.8276389,5596.731828,15
23067,-158.34261,54.9682,-530.8387673,5596.62248,15
23068,-158.31145,54.96937,-528.8498974,5596.513088,15
23069,-158.28029,54.97054,-526.861029,5596.403654,15
23070,-158.24912,54.97169,-524.8721622,5596.294176,15
23071,-158.21795,54.97283,-522.883297,5596.184655,15
23072,-158.18678,54.97397,-520.8944334,5596.075091,15
23073,-158.15561,54.9751,-518.9055714,5595.965483,15
23074,-158.12444,54.97622,-516.916711,5595.855832,15
23364,-158.56283,54.9777,-544.6486876,5599.39202,15
23365,-158.53166,54.97893,-542.6597791,5599.282929,15
23366,-158.5005,54.98015,-540.6708721,5599.173795,15
23367,-158.46933,54.98137,-538.6819667,5599.064618,15
23368,-158.43817,54.98257,-536.6930628,5598.955397,15
23369,-158.407,54.98377,-534.7041604,5598.846133,15
23370,-158.37582,54.98495,-532.7152596,5598.736826,15
23371,-158.34465,54.98613,-530.7263603,5598.627476,15
23372,-158.31347,54.9873,-528.7374627,5598.518082,15
23373,-158.2823,54.98846,-526.7485665,5598.408645,15
23374,-158.25112,54.98962,-524.759672,5598.299165,15
23375,-158.21994,54.99076,-522.770779,5598.189641,15
23376,-158.18875,54.9919,-520.7818876,5598.080075,15
23377,-158.15757,54.99303,-518.7929978,5597.970465,15
23378,-158.12638,54.99415,-516.8041097,5597.860811,15
23654,-158.56497,54.99563,-544.536482,5601.397005,15
23655,-158.53379,54.99686,-542.5475457,5601.287912,15
23656,-158.50262,54.99808,-540.558611,5601.178775,15
23657,-158.47144,54.99929,-538.5696778,5601.069596,15
23658,-158.44025,55.0005,-536.5807461,5600.960372,15
23659,-158.40907,55.00169,-534.591816,5600.851106,15
23660,-158.37788,55.00288,-532.6028874,5600.741796,15
23661,-158.34669,55.00406,-530.6139604,5600.632444,15
23662,-158.3155,55.00523,-528.6250349,5600.523048,15
23663,-158.28431,55.00639,-526.636111,5600.413608,15
23664,-158.25312,55.00755,-524.6471887,5600.304126,15
23665,-158.22192,55.00869,-522.6582679,5600.1946,15
23666,-158.19072,55.00983,-520.6693487,5600.085031,15
23667,-158.15952,55.01096,-518.6804311,5599.975418,15
23668,-158.12832,55.01208,-516.6915151,5599.865763,15
23669,-158.09712,55.01319,-514.7026008,5599.756064,15
23949,-158.59831,55.01231,-546.4132491,5603.511015,15
23950,-158.56712,55.01355,-544.4242836,5603.401963,15
23951,-158.53593,55.01478,-542.4353196,5603.292867,15
23952,-158.50473,55.016,-540.4463571,5603.183728,15
23953,-158.47354,55.01722,-538.4573961,5603.074546,15
23954,-158.44234,55.01842,-536.4684367,5602.96532,15
23955,-158.41114,55.01962,-534.4794788,5602.856051,15
23956,-158.37994,55.02081,-532.4905224,5602.746739,15
23957,-158.34874,55.02199,-530.5015675,5602.637384,15
23958,-158.31753,55.02316,-528.5126142,5602.527985,15
23959,-158.28633,55.02432,-526.5236625,5602.418544,15
23960,-158.25512,55.02547,-524.5347123,5602.309059,15
23961,-158.22391,55.02662,-522.5457638,5602.19953,15
23962,-158.1927,55.02776,-520.5568167,5602.089959,15
23963,-158.16148,55.02889,-518.5678713,5601.980344,15
24263,-158.60047,55.03023,-546.301086,5605.515947,15
24264,-158.56927,55.03147,-544.3120926,5605.406892,15
24265,-158.53806,55.0327,-542.3231008,5605.297794,15
24266,-158.50685,55.03393,-540.3341105,5605.188652,15
24267,-158.47564,55.03514,-538.3451217,5605.079468,15
24268,-158.44443,55.03635,-536.3561344,5604.97024,15
24269,-158.41322,55.03754,-534.3671487,5604.860969,15
24270,-158.382,55.03873,-532.3781644,5604.751654,15
24271,-158.35079,55.03991,-530.3891817,5604.642296,15
24272,-158.31957,55.04108,-528.4002006,5604.532895,15
24273,-158.28835,55.04225,-526.411221,5604.423451,15
24274,-158.25712,55.0434,-524.422243,5604.313964,15
24275,-158.2259,55.04455,-522.4332665,5604.204433,15
24276,-158.19467,55.04569,-520.4442916,5604.094859,15
24586,-158.63385,55.04691,-548.1779528,5607.629865,15
24587,-158.60264,55.04816,-546.1889302,5607.520851,15
24588,-158.57142,55.0494,-544.199909,5607.411794,15
24589,-158.5402,55.05063,-542.2108893,5607.302693,15
24590,-158.50898,55.05185,-540.2218712,5607.193549,15
24591,-158.47775,55.05306,-538.2328545,5607.084362,15
24592,-158.44653,55.05427,-536.2438394,5606.975132,15
24593,-158.4153,55.05547,-534.2548257,5606.865858,15
24594,-158.38407,55.05666,-532.2658136,5606.756541,15
24595,-158.35284,55.05784,-530.2768031,5606.647181,15
24596,-158.3216,55.05901,-528.287794,5606.537778,15
24597,-158.29037,55.06017,-526.2987865,5606.428331,15
24598,-158.25913,55.06133,-524.3097806,5606.318841,15
24599,-158.22789,55.06248,-522.3207762,5606.209308,15
24906,-158.66726,55.06357,-550.0548843,5609.743718,15
24907,-158.63604,55.06483,-548.0658323,5609.634744,15
24908,-158.60481,55.06608,-546.0767818,5609.525728,15
24909,-158.57357,55.06732,-544.0877328,5609.416668,15
24910,-158.54234,55.06855,-542.0986852,5609.307565,15
24911,-158.5111,55.06977,-540.1096392,5609.198418,15
24912,-158.47986,55.07099,-538.1205946,5609.089229,15
24913,-158.44862,55.07219,-536.1315515,5608.979996,15
24914,-158.41738,55.07339,-534.14251,5608.87072,15
24915,-158.38613,55.07458,-532.15347,5608.7614,15
24916,-158.35489,55.07576,-530.1644315,5608.652038,15
24917,-158.32364,55.07694,-528.1753945,5608.542632,15
24918,-158.29239,55.0781,-526.1863591,5608.433183,15
24919,-158.26113,55.07926,-524.1973252,5608.323691,15
24920,-158.22988,55.0804,-522.2082929,5608.214155,15
24921,-158.19862,55.08154,-520.2192621,5608.104577,15
25216,-158.70071,55.08022,-551.9318806,5611.857504,15
25217,-158.66946,55.08149,-549.9427992,5611.748571,15
25218,-158.63822,55.08275,-547.9537193,5611.639595,15
25219,-158.60698,55.084,-545.9646409,5611.530576,15
25220,-158.57573,55.08524,-543.9755639,5611.421514,15
25221,-158.54448,55.08647,-541.9864884,5611.312408,15
25222,-158.51323,55.08769,-539.9974144,5611.203259,15
25223,-158.48197,55.08891,-538.0083419,5611.094067,15
25224,-158.45072,55.09012,-536.0192709,5610.984832,15
25225,-158.41946,55.09132,-534.0302015,5610.875553,15
25226,-158.3882,55.09251,-532.0411335,5610.766232,15
25227,-158.35694,55.09369,-530.052067,5610.656867,15
25228,-158.32568,55.09486,-528.0630021,5610.547458,15
25229,-158.29441,55.09603,-526.0739387,5610.438007,15
25230,-158.26314,55.09718,-524.0848768,5610.328512,15
25231,-158.23187,55.09833,-522.0958165,5610.218975,15
25232,-158.2006,55.09947,-520.1067577,5610.109393,15
25529,-158.73418,55.09687,-553.8089417,5613.971224,15
25530,-158.70292,55.09814,-551.8198309,5613.862332,15
25531,-158.67167,55.09941,-549.8307216,5613.753397,15
25532,-158.64041,55.10067,-547.8416138,5613.644418,15
25533,-158.60915,55.10192,-545.8525074,5613.535397,15
25534,-158.57789,55.10316,-543.8634025,5613.426332,15
25535,-158.54662,55.10439,-541.874299,5613.317224,15
25536,-158.51535,55.10562,-539.8851971,5613.208073,15
25537,-158.48409,55.10683,-537.8960966,5613.098878,15
25538,-158.45282,55.10804,-535.9069976,5612.98964,15
25539,-158.42154,55.10924,-533.9179001,5612.880359,15
25540,-158.39027,55.11043,-531.9288041,5612.771035,15
25541,-158.35899,55.11161,-529.9397097,5612.661668,15
25542,-158.32772,55.11279,-527.9506167,5612.552257,15
25543,-158.29644,55.11395,-525.9615253,5612.442803,15
25544,-158.26515,55.11511,-523.9724355,5612.333306,15
25545,-158.23387,55.11626,-521.9833471,5612.223766,15
25546,-158.20259,55.1174,-519.9942603,5612.114182,15
25547,-158.1713,55.11853,-518.0051751,5612.004555,15
25844,-158.73641,55.11478,-553.6969275,5615.976027,15
25845,-158.70514,55.11606,-551.7077888,5615.867132,15
25846,-158.67387,55.11733,-549.7186515,5615.758194,15
25847,-158.6426,55.11859,-547.7295157,5615.649214,15
25848,-158.61132,55.11984,-545.7403813,5615.540189,15
25849,-158.58004,55.12108,-543.7512484,5615.431122,15
25850,-158.54877,55.12231,-541.762117,5615.322012,15
25851,-158.51749,55.12354,-539.772987,5615.212858,15
25852,-158.4862,55.12475,-537.7838585,5615.103661,15
25853,-158.45492,55.12596,-535.7947315,5614.994421,15
25854,-158.42363,55.12716,-533.805606,5614.885137,15
25855,-158.39234,55.12835,-531.816482,5614.77581,15
25856,-158.36105,55.12954,-529.8273595,5614.666441,15
25857,-158.32976,55.13071,-527.8382385,5614.557027,15
25858,-158.29846,55.13188,-525.8491191,5614.447571,15
25859,-158.26717,55.13303,-523.8600011,5614.338072,15
25860,-158.23587,55.13418,-521.8708847,5614.228529,15
25861,-158.20457,55.13532,-519.8817698,5614.118943,15
25862,-158.17327,55.13646,-517.8926565,5614.009314,15
26156,-158.8012,55.13012,-557.5632587,5618.198465,15
26157,-158.76992,55.13142,-555.5740892,5618.089655,15
26158,-158.73864,55.1327,-553.584921,5617.980801,15
26159,-158.70736,55.13398,-551.5957543,5617.871904,15
26160,-158.67607,55.13524,-549.606589,5617.762964,15
26161,-158.64479,55.1365,-547.6174251,5617.653981,15
26162,-158.6135,55.13776,-545.6282627,5617.544954,15
26163,-158.58221,55.139,-543.6391018,5617.435884,15
26164,-158.55091,55.14023,-541.6499423,5617.326771,15
26165,-158.51962,55.14146,-539.6607843,5617.217615,15
26166,-158.48832,55.14267,-537.6716278,5617.108416,15
26167,-158.45702,55.14388,-535.6824727,5616.999173,15
26168,-158.42572,55.14508,-533.6933191,5616.889887,15
26169,-158.39442,55.14628,-531.7041671,5616.780558,15
26170,-158.36311,55.14746,-529.7150165,5616.671185,15
26171,-158.3318,55.14863,-527.7258674,5616.56177,15
26172,-158.30049,55.1498,-525.7367199,5616.452311,15
26173,-158.26918,55.15096,-523.7475738,5616.342809,15
26174,-158.23787,55.15211,-521.7584293,5616.233264,15
26175,-158.20655,55.15325,-519.7692863,5616.123676,15
26176,-158.17524,55.15438,-517.7801449,5616.014044,15
26480,-158.80347,55.14804,-557.4513159,5620.203217,15
26481,-158.77218,55.14933,-555.4621183,5620.094404,15
26482,-158.74088,55.15062,-553.4729221,5619.985548,15
26483,-158.70958,55.15189,-551.4837274,5619.876649,15
26484,-158.67828,55.15316,-549.494534,5619.767706,15
26485,-158.64698,55.15442,-547.5053421,5619.65872,15
26486,-158.61568,55.15567,-545.5161516,5619.549691,15
26487,-158.58437,55.15692,-543.5269626,5619.440619,15
26488,-158.55306,55.15815,-541.5377751,5619.331503,15
26489,-158.52175,55.15938,-539.548589,5619.222344,15
26490,-158.49044,55.1606,-537.5594043,5619.113142,15
26491,-158.45913,55.1618,-535.5702212,5619.003897,15
26492,-158.42781,55.16301,-533.5810395,5618.894609,15
26493,-158.39649,55.1642,-531.5918593,5618.785277,15
26494,-158.36517,55.16538,-529.6026806,5618.675902,15
26495,-158.33385,55.16656,-527.6135034,5618.566484,15
26496,-158.30252,55.16772,-525.6243278,5618.457023,15
26497,-158.2712,55.16888,-523.6351536,5618.347519,15
26498,-158.23987,55.17003,-521.6459809,5618.237971,15
26499,-158.20854,55.17118,-519.6568098,5618.12838,15
26500,-158.17721,55.17231,-517.6676402,5618.018746,15
26812,-158.83704,55.16465,-559.3286079,5622.316714,15
26813,-158.80574,55.16595,-557.3393808,5622.207941,15
26814,-158.77443,55.16725,-555.3501552,5622.099126,15
26815,-158.74312,55.16853,-553.3609309,5621.990267,15
26816,-158.71181,55.16981,-551.371708,5621.881365,15
26817,-158.68049,55.17108,-549.3824866,5621.77242,15
26818,-158.64917,55.17234,-547.3932666,5621.663431,15
26819,-158.61786,55.17359,-545.404048,5621.5544,15
26820,-158.58654,55.17484,-543.4148309,5621.445325,15
26821,-158.55521,55.17607,-541.4256152,5621.336207,15
26822,-158.52389,55.1773,-539.436401,5621.227045,15
26823,-158.49256,55.17852,-537.4471883,5621.117841,15
26824,-158.46123,55.17973,-535.457977,5621.008593,15
26825,-158.4299,55.18093,-533.4687672,5620.899302,15
26826,-158.39857,55.18212,-531.4795588,5620.789968,15
26827,-158.36723,55.1833,-529.490352,5620.680591,15
26828,-158.3359,55.18448,-527.5011466,5620.57117,15
26829,-158.30456,55.18565,-525.5119428,5620.461707,15
26830,-158.27322,55.18681,-523.5227404,5620.3522,15
26831,-158.24187,55.18796,-521.5335396,5620.24265,15
26832,-158.21053,55.1891,-519.5443403,5620.133056,15
26833,-158.17918,55.19023,-517.5551425,5620.02342,15
27139,-158.87065,55.18125,-561.2059652,5624.430144,15
27140,-158.83933,55.18256,-559.2167087,5624.321412,15
27141,-158.80801,55.18387,-557.2274535,5624.212637,15
27142,-158.77668,55.18516,-555.2381997,5624.103819,15
27143,-158.74536,55.18645,-553.2489473,5623.994958,15
27144,-158.71403,55.18773,-551.2596963,5623.886053,15
27145,-158.6827,55.189,-549.2704468,5623.777105,15
27146,-158.65137,55.19026,-547.2811986,5623.668115,15
27147,-158.62004,55.19151,-545.2919519,5623.55908,15
27148,-158.5887,55.19275,-543.3027067,5623.450003,15
27149,-158.55737,55.19399,-541.3134628,5623.340882,15
27150,-158.52603,55.19522,-539.3242204,5623.231719,15
27151,-158.49468,55.19644,-537.3349795,5623.122512,15
27152,-158.46334,55.19765,-535.3457401,5623.013261,15
27153,-158.432,55.19885,-533.3565021,5622.903968,15
27154,-158.40065,55.20004,-531.3672655,5622.794631,15
27155,-158.3693,55.20123,-529.3780305,5622.685252,15
27156,-158.33795,55.2024,-527.3887969,5622.575829,15
27157,-158.30659,55.20357,-525.3995649,5622.466362,15
27158,-158.27524,55.20473,-523.4103343,5622.356853,15
27159,-158.24388,55.20588,-521.4211053,5622.2473,15
27160,-158.21252,55.20702,-519.4318777,5622.137705,15
27161,-158.18116,55.20816,-517.4426517,5622.028066,15
27458,-158.87295,55.19916,-561.0941019,5626.434817,15
27459,-158.84162,55.20048,-559.1048172,5626.326082,15
27460,-158.81028,55.20178,-557.1155339,5626.217305,15
27461,-158.77894,55.20308,-555.1262519,5626.108484,15
27462,-158.7476,55.20436,-553.1369714,5625.99962,15
27463,-158.71626,55.20564,-551.1476923,5625.890713,15
27464,-158.68492,55.20691,-549.1584145,5625.781763,15
27465,-158.65357,55.20817,-547.1691382,5625.67277,15
27466,-158.62222,55.20943,-545.1798633,5625.563733,15
27467,-158.59087,55.21067,-543.1905899,5625.454653,15
27468,-158.55952,55.21191,-541.2013179,5625.34553,15
27469,-158.52817,55.21313,-539.2120473,5625.236363,15
27470,-158.49681,55.21435,-537.2227781,5625.127154,15
27471,-158.46545,55.21557,-535.2335105,5625.017901,15
27472,-158.43409,55.21677,-533.2442443,5624.908605,15
27473,-158.40273,55.21796,-531.2549795,5624.799266,15
27474,-158.37136,55.21915,-529.2657162,5624.689884,15
27475,-158.34,55.22032,-527.2764544,5624.580458,15
27476,-158.30863,55.22149,-525.2871941,5624.47099,15
27477,-158.27726,55.22265,-523.2979353,5624.361478,15
27478,-158.24589,55.2238,-521.308678,5624.251923,15
27479,-158.21451,55.22495,-519.3194222,5624.142325,15
27480,-158.18314,55.22608,-517.3301679,5624.032683,15
27765,-158.9066,55.21575,-562.9715606,5628.548155,15
27766,-158.87525,55.21707,-560.9822464,5628.439462,15
27767,-158.84391,55.21839,-558.9929335,5628.330725,15
27768,-158.81256,55.21969,-557.003622,5628.221945,15
27769,-158.7812,55.22099,-555.0143119,5628.113122,15
27770,-158.74985,55.22228,-553.0250032,5628.004255,15
27771,-158.71849,55.22356,-551.0356958,5627.895345,15
27772,-158.68713,55.22483,-549.0463899,5627.786393,15
27773,-158.65577,55.22609,-547.0570854,5627.677396,15
27774,-158.62441,55.22734,-545.0677823,5627.568357,15
27775,-158.59304,55.22859,-543.0784806,5627.459275,15
27776,-158.56168,55.22982,-541.0891804,5627.350149,15
27777,-158.53031,55.23105,-539.0998815,5627.24098,15
27778,-158.49894,55.23227,-537.1105842,5627.131768,15
27779,-158.46756,55.23348,-535.1212882,5627.022513,15
27780,-158.43619,55.23469,-533.1319937,5626.913215,15
27781,-158.40481,55.23588,-531.1427007,5626.803873,15
27782,-158.37343,55.23707,-529.1534092,5626.694488,15
27783,-158.34205,55.23825,-527.1641191,5626.58506,15
27784,-158.31067,55.23941,-525.1748305,5626.475589,15
27785,-158.27928,55.24058,-523.1855434,5626.366075,15
27786,-158.2479,55.24173,-521.1962578,5626.256517,15
27787,-158.21651,55.24287,-519.2069737,5626.146916,15
27788,-158.18512,55.24401,-517.2176911,5626.037273,15
27842,-156.48761,55.29271,-409.7988636,5620.052445,14
28063,-158.94028,55.23233,-564.849085,5630.661428,15
28064,-158.90892,55.23366,-562.8597412,5630.552775,15
28065,-158.87756,55.23499,-560.8703987,5630.444078,15
28066,-158.8462,55.2363,-558.8810577,5630.335339,15
28067,-158.81483,55.23761,-556.8917179,5630.226556,15
28068,-158.78347,55.2389,-554.9023796,5630.117731,15
28069,-158.7521,55.24019,-552.9130426,5630.008862,15
28070,-158.72072,55.24147,-550.9237071,5629.899949,15
28071,-158.68935,55.24274,-548.9343729,5629.790994,15
28072,-158.65798,55.244,-546.9450401,5629.681995,15
28073,-158.6266,55.24526,-544.9557088,5629.572953,15
28074,-158.59522,55.2465,-542.9663788,5629.463868,15
28075,-158.56384,55.24774,-540.9770503,5629.35474,15
28076,-158.53245,55.24897,-538.9877232,5629.245569,15
28077,-158.50107,55.25019,-536.9983975,5629.136354,15
28078,-158.46968,55.2514,-535.0090733,5629.027096,15
28079,-158.43829,55.25261,-533.0197506,5628.917796,15
28080,-158.4069,55.2538,-531.0304292,5628.808451,15
28081,-158.3755,55.25499,-529.0411094,5628.699064,15
28082,-158.34411,55.25617,-527.051791,5628.589634,15
28083,-158.31271,55.25734,-525.0624741,5628.48016,15
28084,-158.28131,55.2585,-523.0731586,5628.370643,15
28085,-158.24991,55.25965,-521.0838447,5628.261083,15
28086,-158.21851,55.26079,-519.0945323,5628.15148,15
28087,-158.1871,55.26193,-517.1052213,5628.041834,15
28141,-156.48879,55.31065,-409.6848549,5622.05688,14
28145,-156.36283,55.31328,-401.7279964,5621.608551,14
28146,-156.33134,55.31391,-399.7387865,5621.496361,14
28147,-156.29985,55.31454,-397.7495786,5621.384128,14
28148,-156.26836,55.31516,-395.7603727,5621.271852,14
28149,-156.23686,55.31576,-393.7711686,5621.159532,14
28363,-158.97399,55.2489,-566.726675,5632.774634,15
28364,-158.94262,55.25024,-564.7373017,5632.666021,15
28365,-158.91124,55.25157,-562.7479296,5632.557366,15
28366,-158.87987,55.2529,-560.758559,5632.448667,15
28367,-158.84849,55.25421,-558.7691896,5632.339925,15
28368,-158.81711,55.25552,-556.7798217,5632.23114,15
28369,-158.78573,55.25681,-554.7904551,5632.122311,15
28370,-158.75435,55.2581,-552.8010898,5632.01344,15
28371,-158.72296,55.25938,-550.811726,5631.904525,15
28372,-158.69157,55.26066,-548.8223635,5631.795567,15
28373,-158.66018,55.26192,-546.8330025,5631.686566,15
28374,-158.62879,55.26317,-544.8436428,5631.577521,15
28375,-158.59739,55.26442,-542.8542846,5631.468434,15
28376,-158.566,55.26566,-540.8649277,5631.359303,15
28377,-158.5346,55.26689,-538.8755723,5631.250129,15
28378,-158.5032,55.26811,-536.8862183,5631.140912,15
28379,-158.4718,55.26932,-534.8968658,5631.031652,15
28380,-158.44039,55.27053,-532.9075147,5630.922348,15
28381,-158.40898,55.27172,-530.918165,5630.813002,15
28382,-158.37758,55.27291,-528.9288168,5630.703612,15
28383,-158.34617,55.27409,-526.9394701,5630.594179,15
28384,-158.31475,55.27526,-524.9501248,5630.484703,15
28385,-158.28334,55.27642,-522.960781,5630.375183,15
28386,-158.25192,55.27757,-520.9714387,5630.265621,15
28387,-158.2205,55.27872,-518.9820979,5630.156015,15
28442,-156.48997,55.3286,-409.570851,5624.061287,14
28446,-156.36396,55.33122,-401.6138778,5623.612949,14
28447,-156.33245,55.33186,-399.6246393,5623.500757,14
28448,-156.30094,55.33248,-397.6354027,5623.388521,14
28449,-156.26943,55.3331,-395.6461681,5623.276243,14
28450,-156.23792,55.33371,-393.6569354,5623.163922,14
28451,-156.20641,55.33431,-391.6677046,5623.051557,14
28667,-158.97634,55.26681,-566.614928,5634.779202,15
28668,-158.94496,55.26815,-564.6255263,5634.670587,15
28669,-158.91357,55.26948,-562.636126,5634.561929,15
28670,-158.88218,55.27081,-560.6467271,5634.453227,15
28671,-158.85079,55.27212,-558.6573294,5634.344483,15
28672,-158.81939,55.27343,-556.6679332,5634.235695,15
28673,-158.788,55.27473,-554.6785383,5634.126864,15
