"LonUTMAlbers","LatUTMAlbers","log.BottomDepth","cent.log.depth","cent.log.depth2","MASTER_ID"
-1050253.093,5535176.405,4.59511985,-0.288599210845362,0.0832895045005658,"X.47"
-975083.7564,5519234.618,6.284134161,1.40041510015464,1.96116245274113,"X.48"
-1064917.4,5542351.47,4.454347296,-0.429371764845362,0.184360112446421,"X.49"
-963725.183,5519424.89,6.272877007,1.38915794615464,1.92975979936457,"X.50"
-1004247.968,5530192.392,5.455321115,0.571602054154638,0.326728908313802,"X.51"
-959839.9841,5520965.14,5.973809612,1.09009055115464,1.18829740971662,"X.52"
-971579.5918,5524296.202,5.814130532,0.930411471154638,0.865665505656138,"X.53"
-997510.6983,5532964.303,5.424950017,0.541230956154638,0.292930947900063,"X.54"
-1036695.837,5542611.547,4.812184355,-0.0715347058453615,0.00511721414038239,"X.55"
-959540.534,5525316.362,5.433722004,0.550002943154638,0.302503237478764,"X.56"
-971855.8633,5528376.309,5.529429088,0.645710027154638,0.416941439168043,"X.57"
-955443.6088,5525994.54,5.247024072,0.363305011154639,0.131990531130072,"X.58"
-970566.1722,5531446.38,5.187385806,0.303666745154638,0.092213492112812,"X.59"
-930250.6259,5524280.519,5.602118821,0.718399760154639,0.516098215390242,"X.60"
-958444.735,5530753.485,4.820281566,-0.0634374948453615,0.00402431575225527,"X.61"
-994310.1826,5539703.063,5.068904202,0.185185141154638,0.0342935365044632,"X.62"
-1006420.656,5542630.227,4.615120517,-0.268598543845362,0.0721451777558486,"X.63"
-1008412.794,5543255.609,4.624972813,-0.258746247845361,0.0669496207740532,"X.64"
-899924.6502,5523222.469,5.855071922,0.971352861154638,0.943526380873301,"X.65"
-899921.6171,5524779.287,4.744932128,-0.138786932845361,0.0192618127286229,"X.66"
-1017770.413,5552656.958,4.317488114,-0.566230946845362,0.320617485165395,"X.67"
-989630.1407,5546263.686,4.812184355,-0.0715347058453615,0.00511721414038239,"X.68"
-887782.3035,5527271.665,5.438079309,0.554360248154638,0.307315284734072,"X.69"
-887363.6646,5528194.663,4.86753445,-0.0161846108453618,0.000261941628215804,"X.70"
-965224.9241,5544966.515,4.59511985,-0.288599210845362,0.0832895045005658,"X.71"
-886546.9623,5530384.194,4.49980967,-0.383909390845361,0.147386420379257,"X.72"
-985326.8022,5551384.737,4.615120517,-0.268598543845362,0.0721451777558486,"X.73"
-925245.3258,5538539.958,4.343805422,-0.539913638845362,0.29150673741124,"X.74"
-925408.4561,5538611.69,4.317488114,-0.566230946845362,0.320617485165395,"X.75"
-886488.512,5530790.454,4.510859507,-0.372859553845362,0.139024246893762,"X.76"
-884226.1336,5538158.887,4.369447852,-0.514271208845361,0.264474876247269,"X.77"
-997671.4464,5564730.493,4.477336814,-0.406382246845362,0.165146530551085,"X.78"
-1026610.996,5571751.094,4.317488114,-0.566230946845362,0.320617485165395,"X.79"
-872087.9059,5540419.812,4.700480366,-0.183238694845362,0.0335764192886317,"X.80"
-961558.9147,5559464.104,4.477336814,-0.406382246845362,0.165146530551085,"X.81"
-961762.4035,5560423.011,4.59511985,-0.288599210845362,0.0832895045005658,"X.82"
-999287.4504,5569277.3,4.430816799,-0.452902261845362,0.205120458784645,"X.83"
-870341.3012,5542921.719,4.700480366,-0.183238694845362,0.0335764192886317,"X.84"
-870521.6117,5543697.085,4.727387819,-0.156331241845362,0.0244394571769131,"X.85"
-942830.4094,5559684.816,4.553876892,-0.329842168845362,0.108795856348612,"X.86"
-943719.6837,5560521.628,4.59511985,-0.288599210845362,0.0832895045005658,"X.87"
-902766.0999,5553203.979,4.343805422,-0.539913638845362,0.29150673741124,"X.88"
-902980.0027,5553894.138,4.343805422,-0.539913638845362,0.29150673741124,"X.89"
-904078.2169,5554822.428,4.248495242,-0.635223818845362,0.403509300028485,"X.90"
-890029.1636,5555442.42,4.369447852,-0.514271208845361,0.264474876247269,"X.91"
-753523.0786,5530900.065,5.80814249,0.924423429154638,0.85455867637002,"X.92"
-746670.0571,5530307.855,6.29156914,1.40785007915464,1.98204184537572,"X.93"
-766287.7521,5534429.151,4.663439094,-0.220279966845362,0.0485232637933936,"X.94"
-918941.1514,5563826.913,4.248495242,-0.635223818845362,0.403509300028485,"X.95"
-754083.1702,5533827.749,5.068904202,0.185185141154638,0.0342935365044632,"X.96"
-848475.1203,5551072.978,4.406719247,-0.476999813845362,0.22752882240851,"X.97"
-791648.892,5540948.613,4.700480366,-0.183238694845362,0.0335764192886317,"X.98"
-849020.0173,5551803.3,4.382026635,-0.501692425845362,0.251695290150604,"X.99"
-849496.7259,5551970.063,4.406719247,-0.476999813845362,0.22752882240851,"X.100"
-859828.152,5554065.935,4.248495242,-0.635223818845362,0.403509300028485,"X.101"
-827693.8094,5548191.253,4.290459441,-0.593259619845361,0.351956976539063,"X.102"
-748708.621,5534352.217,5.560681631,0.676962570154638,0.458278321390373,"X.103"
-743896.0212,5534561.431,6.212606096,1.32888703515464,1.76594075220208,"X.104"
-925290.5537,5568941.678,4.369447852,-0.514271208845361,0.264474876247269,"X.105"
-884940.0815,5560969.537,4.406719247,-0.476999813845362,0.22752882240851,"X.106"
-884211.6041,5561012.418,4.382026635,-0.501692425845362,0.251695290150604,"X.107"
-924050.178,5569936.466,4.343805422,-0.539913638845362,0.29150673741124,"X.108"
-744965.4862,5537232.972,5.768320996,0.884601935154638,0.782520583679331,"X.109"
-746224.7239,5537464.168,5.480638923,0.596919862154638,0.356313321834712,"X.110"
-712361.8898,5536192,6.643789733,1.76007067215464,3.09784877097888,"X.111"
-980214.5851,5588028.679,4.49980967,-0.383909390845361,0.147386420379257,"X.112"
-831224.0164,5558004.152,4.127134385,-0.756584675845362,0.572420371724032,"X.113"
-711256.977,5537126.655,6.56526497,1.68154590915464,2.8275966445947,"X.114"
-831186.5715,5559020.181,4.158883083,-0.724835977845362,0.525387194779042,"X.115"
-710782.1353,5538784.853,6.311734809,1.42801574815464,2.03922897697765,"X.116"
-823281.6943,5558749.582,4.189654742,-0.694064318845362,0.481725278694276,"X.117"
-712952.0827,5539888.381,6.300785795,1.41706673415464,2.00807812904769,"X.118"
-776229.628,5551090.91,4.262679877,-0.621039183845362,0.385689667871313,"X.119"
-868548.5005,5568525.727,4.49980967,-0.383909390845361,0.147386420379257,"X.120"
-669860.2398,5534237.34,6.251903883,1.36818482215464,1.87192970757432,"X.121"
-766029.8557,5550029.066,4.219507705,-0.664211355845362,0.441176725233934,"X.122"
-823732.8933,5560462.398,4.189654742,-0.694064318845362,0.481725278694276,"X.123"
-710164.2704,5541269.82,6.109247583,1.22552852215464,1.50192015861453,"X.124"
-963101.6386,5589360.912,4.007333185,-0.876385875845362,0.768052203381241,"X.125"
-666087.4631,5534648.306,6.284134161,1.40041510015464,1.96116245274113,"X.126"
-942149.5517,5585166.386,4.795790546,-0.0879285148453617,0.00773142372291099,"X.127"
-943253.667,5586260.956,4.934473933,0.0507548721546378,0.00257605704743363,"X.128"
-716356.1813,5543926.806,5.877735782,0.994016721154638,0.988069241935018,"X.129"
-847462.7033,5567523.918,4.094344562,-0.789374498845362,0.623112099427366,"X.130"
-905273.9872,5579168.24,4.248495242,-0.635223818845362,0.403509300028485,"X.131"
-671004.3885,5538176.223,5.828945618,0.945226557154638,0.89345324435041,"X.132"
-907157.3605,5580583.9,4.219507705,-0.664211355845362,0.441176725233934,"X.133"
-845362.3533,5569224.413,4.094344562,-0.789374498845362,0.623112099427366,"X.134"
-708560.32,5545123.043,5.579729826,0.696010765154639,0.484430985211145,"X.135"
-669910.6073,5539479.476,5.537334267,0.653615206154639,0.427212837716571,"X.136"
-703059.1545,5544943.047,5.220355825,0.336636764154639,0.113324310980506,"X.137"
-709531.9479,5546164.763,5.463831805,0.580112744154638,0.336530795930625,"X.138"
-660797.5471,5538713.464,5.96100534,1.07728627915464,1.16054572725484,"X.139"
-709417.0329,5547768.845,5.010635294,0.126916233154638,0.0161077302381625,"X.140"
-715097.0367,5548797.51,5.209486153,0.325767092154639,0.106124198330889,"X.141"
-746401.5562,5554109.253,4.795790546,-0.0879285148453617,0.00773142372291099,"X.142"
-658654.2962,5541952.046,5.438079309,0.554360248154638,0.307315284734072,"X.143"
-711728.507,5550271.286,4.86753445,-0.0161846108453618,0.000261941628215804,"X.144"
-724402.4339,5552691.027,4.744932128,-0.138786932845361,0.0192618127286229,"X.145"
-746838.7732,5559358.117,4.997212274,0.113493213154638,0.0128807094321641,"X.146"
-616475.5089,5539376.187,6.29156914,1.40785007915464,1.98204184537572,"X.147"
-670160.7526,5547709.41,4.905274778,0.0215557171546381,0.00046464894205076,"X.148"
1037544.411,5619420.236,5.910796644,1.02707758315464,1.05488836181877,"X.149"
-613673.1369,5539700.897,6.246106765,1.36238770415464,1.85610025643175,"X.150"
-887983.5546,5586484.643,4.644390899,-0.239328161845362,0.0572779690522796,"X.151"
-655459.0558,5545750.218,5.023880521,0.140161460154638,0.0196452349126802,"X.152"
-976170.2906,5605554.69,5.068904202,0.185185141154638,0.0342935365044632,"X.153"
-888058.1447,5586879.369,4.624972813,-0.258746247845361,0.0669496207740532,"X.154"
-617366.8168,5540722.04,5.902633333,1.01891427215464,1.03818629400042,"X.155"
-923210.0945,5594609.69,4.59511985,-0.288599210845362,0.0832895045005658,"X.156"
-746804.9723,5561429.476,4.86753445,-0.0161846108453618,0.000261941628215804,"X.157"
-614551.6319,5541533.854,5.823045895,0.939326834154638,0.882334901362975,"X.158"
-615962.1633,5542594.012,5.65248918,0.768770119154638,0.591007496105036,"X.159"
-771195.6118,5567334.682,4.905274778,0.0215557171546381,0.00046464894205076,"X.160"
-923762.474,5597162.074,4.59511985,-0.288599210845362,0.0832895045005658,"X.161"
-727478.3278,5560650.974,4.718498871,-0.165220189845361,0.0272977111325372,"X.162"
-769237.521,5568012.718,4.9698133,0.0860942391546384,0.00741221801561608,"X.163"
-732380.4021,5562728.162,4.454347296,-0.429371764845362,0.184360112446421,"X.164"
-698703.9919,5557713.149,4.644390899,-0.239328161845362,0.0572779690522796,"X.165"
-611449.4192,5545145.403,5.472270674,0.588551613154638,0.346393001346927,"X.166"
-624130.3244,5547312.254,5.093750201,0.210031140154638,0.0441130798346572,"X.167"
-968580.8792,5610749.548,4.700480366,-0.183238694845362,0.0335764192886317,"X.168"
-616184.4634,5547870.494,5.176149733,0.292430672154638,0.0855156980168135,"X.169"
-693288.8144,5559534.5,4.700480366,-0.183238694845362,0.0335764192886317,"X.170"
-694998.43,5560312.742,4.644390899,-0.239328161845362,0.0572779690522796,"X.171"
-781380.8391,5575355.299,4.96284463,0.0791255691546384,0.00626085569404547,"X.172"
-837510.02,5586167.282,3.891820298,-0.991898762845362,0.98386315573416,"X.173"
-611470.3786,5549866.486,5.010635294,0.126916233154638,0.0161077302381625,"X.174"
-783348.4598,5577635.251,4.983606622,0.0998875611546381,0.00997752487342158,"X.175"
-610172.167,5551398.063,4.905274778,0.0215557171546381,0.00046464894205076,"X.176"
-711158.2296,5568419.383,4.836281907,-0.0474371538453617,0.00225028356494852,"X.177"
-714070.7569,5569211.587,4.852030264,-0.0316887968453621,0.00100417984550663,"X.178"
-643506.0436,5558447.181,4.624972813,-0.258746247845361,0.0669496207740532,"X.179"
-870237.7072,5597677.137,4.615120517,-0.268598543845362,0.0721451777558486,"X.180"
-750460.3271,5575973.909,4.744932128,-0.138786932845361,0.0192618127286229,"X.181"
-869714.8571,5598541.428,4.615120517,-0.268598543845362,0.0721451777558486,"X.182"
-749508.8677,5576434.85,4.343805422,-0.539913638845362,0.29150673741124,"X.183"
-727865.56,5573492.916,4.532599493,-0.351119567845362,0.123284950923913,"X.184"
-802228.1683,5587084.82,5.010635294,0.126916233154638,0.0161077302381625,"X.185"
-905489.376,5607602.948,4.624972813,-0.258746247845361,0.0669496207740532,"X.186"
1035059.116,5638355.261,5.529429088,0.645710027154638,0.416941439168043,"X.187"
-674874.7625,5568867.711,4.9698133,0.0860942391546384,0.00741221801561608,"X.188"
-731385.5633,5578080.72,4.9698133,0.0860942391546384,0.00741221801561608,"X.189"
-658231.0511,5568793.435,4.762173935,-0.121545125845362,0.0147732176167649,"X.190"
-655859.5756,5568458.405,4.744932128,-0.138786932845361,0.0192618127286229,"X.191"
-763744.9289,5585958.243,4.96284463,0.0791255691546384,0.00626085569404547,"X.192"
-672232.5263,5571006.491,4.852030264,-0.0316887968453621,0.00100417984550663,"X.193"
-692926.4823,5576067.998,4.852030264,-0.0316887968453621,0.00100417984550663,"X.194"
-693716.5806,5577946.274,4.795790546,-0.0879285148453617,0.00773142372291099,"X.195"
-621435.8708,5568391.676,4.369447852,-0.514271208845361,0.264474876247269,"X.196"
-850819.0642,5606983.998,4.406719247,-0.476999813845362,0.22752882240851,"X.197"
-886622.1504,5614636.21,3.610917913,-1.27280114784536,1.62002276195647,"X.198"
-551288.6968,5561396.982,4.795790546,-0.0879285148453617,0.00773142372291099,"X.199"
-536766.0441,5560654.448,5.902633333,1.01891427215464,1.03818629400042,"X.200"
-537363.4631,5560802.686,5.768320996,0.884601935154638,0.782520583679331,"X.201"
-544018.9932,5562088.951,5.220355825,0.336636764154639,0.113324310980506,"X.202"
-539284.3137,5561693.714,5.509388337,0.625669276154638,0.391462043123869,"X.203"
-539506.3391,5562171.235,5.537334267,0.653615206154639,0.427212837716571,"X.204"
-817881.4343,5606749.217,4.317488114,-0.566230946845362,0.320617485165395,"X.205"
-817161.0602,5607278.15,4.406719247,-0.476999813845362,0.22752882240851,"X.206"
-743454.4152,5595995.346,4.043051268,-0.840667792845362,0.706722337927492,"X.207"
-676110.5707,5587694.128,4.644390899,-0.239328161845362,0.0572779690522796,"X.208"
-504161.0079,5564622.6,6.238324625,1.35460556415464,1.8349562344387,"X.209"
-590889.7484,5577733.262,4.158883083,-0.724835977845362,0.525387194779042,"X.210"
-503898.3176,5568230.338,5.902633333,1.01891427215464,1.03818629400042,"X.211"
-693661.6966,5594588.956,4.615120517,-0.268598543845362,0.0721451777558486,"X.212"
-692547.7382,5594996.25,4.644390899,-0.239328161845362,0.0572779690522796,"X.213"
-675839.5727,5593513.322,4.727387819,-0.156331241845362,0.0244394571769131,"X.214"
-830065.2019,5622098.171,3.737669618,-1.14604944284536,1.31342932544616,"X.215"
-501617.9503,5573218.263,5.484796933,0.601077872154638,0.361294608393948,"X.216"
-642166.8445,5591944.412,4.290459441,-0.593259619845361,0.351956976539063,"X.217"
-813189.8234,5622035.169,4.127134385,-0.756584675845362,0.572420371724032,"X.218"
-486475.933,5573446.783,6.142037406,1.25831834515464,1.58336505775271,"X.219"
-493682.6605,5575749.869,5.65248918,0.768770119154638,0.591007496105036,"X.220"
-565364.9581,5584514.398,4.343805422,-0.539913638845362,0.29150673741124,"X.221"
-480641.351,5574566.5,6.230481448,1.34676238715464,1.81376892745446,"X.222"
-500860.6128,5576843.955,5.056245805,0.172526744154638,0.0297654774485999,"X.223"
-709816.9347,5607391.156,4.644390899,-0.239328161845362,0.0572779690522796,"X.224"
-499925.38,5579493.324,4.919980926,0.0362618651546383,0.00131492286449317,"X.225"
-494585.9494,5579545.115,4.9698133,0.0860942391546384,0.00741221801561608,"X.226"
-482354.0592,5578707.571,5.602118821,0.718399760154639,0.516098215390242,"X.227"
-675489.9485,5605824.865,4.382026635,-0.501692425845362,0.251695290150604,"X.228"
-482284.7731,5581192.785,5.247024072,0.363305011154639,0.131990531130072,"X.229"
-798184.0803,5629973.321,3.091042453,-1.79267660784536,3.21368942031595,"X.230"
-734880.8114,5621143.251,4.820281566,-0.0634374948453615,0.00402431575225527,"X.231"
-622611.5742,5603964.699,3.931825633,-0.951893427845362,0.906101097975193,"X.232"
-693408.6766,5615202.131,4.49980967,-0.383909390845361,0.147386420379257,"X.233"
-620797.1743,5604704.21,3.931825633,-0.951893427845362,0.906101097975193,"X.234"
-566679.5394,5598433.908,4.430816799,-0.452902261845362,0.205120458784645,"X.235"
-546054.0334,5597235.27,5.068904202,0.185185141154638,0.0342935365044632,"X.236"
-770239.6419,5631603.305,4.406719247,-0.476999813845362,0.22752882240851,"X.237"
-550143.3675,5599062.915,4.86753445,-0.0161846108453618,0.000261941628215804,"X.238"
1005771.343,5682238.691,5.043425117,0.159706056154638,0.0255060243724684,"X.239"
992781.5241,5680013.672,5.375278408,0.491559347154638,0.241630591775094,"X.240"
-449976.7064,5589895.583,6.556778356,1.67305929515464,2.79912740510333,"X.241"
-526936.3505,5599355.202,5.123963979,0.240244918154638,0.0577176206991288,"X.242"
-526471.9988,5599654.986,5.257495372,0.373776311154638,0.139708730780369,"X.243"
-444863.2895,5590814.468,6.324358962,1.44063990115464,2.07544332479885,"X.244"
-645956.3126,5617963.464,3.688879454,-1.19483960684536,1.42764168608638,"X.245"
-512828.0963,5600996.475,4.744932128,-0.138786932845361,0.0192618127286229,"X.246"
-793621.4856,5648323.286,3.433987204,-1.44973185684536,2.1017224567523,"X.247"
-830674.478,5655524.117,3.784189634,-1.09952942684536,1.20896496049889,"X.248"
-437930.5111,5598635.248,5.846438775,0.962719714154638,0.926829248021989,"X.249"
-754090.6522,5642267.338,3.784189634,-1.09952942684536,1.20896496049889,"X.250"
-553580.636,5613243.91,5.236441963,0.352722902154638,0.12441344570439,"X.251"
-539190.9107,5612771.057,5.267858159,0.384139098154638,0.147562846731059,"X.252"
-554525.7805,5615636.012,5.303304908,0.419585847154639,0.176052283132476,"X.253"
997878.4466,5695563.251,5.198497031,0.314777970154638,0.0990851704946741,"X.254"
-535348.1597,5613723.964,5.176149733,0.292430672154638,0.0855156980168135,"X.255"
-437168.1358,5603800.932,5.416100402,0.532381341154638,0.283429892409611,"X.256"
1007302.837,5699345.873,5.135798437,0.252079376154638,0.0635440118825116,"X.257"
-418280.9995,5602755.138,6.572282543,1.68856348215464,2.8512466332662,"X.258"
1015186.417,5702076.045,4.94875989,0.065040829154638,0.00423030945712281,"X.259"
-517794.1515,5614602.579,4.820281566,-0.0634374948453615,0.00402431575225527,"X.260"
-513293.4325,5615082.615,4.553876892,-0.329842168845362,0.108795856348612,"X.261"
-676611.7333,5638050.967,3.891820298,-0.991898762845362,0.98386315573416,"X.262"
-421264.7789,5606879.759,6.272877007,1.38915794615464,1.92975979936457,"X.263"
-589278.3209,5626410.376,4.382026635,-0.501692425845362,0.251695290150604,"X.264"
-439673.0534,5609877.213,4.919980926,0.0362618651546383,0.00131492286449317,"X.265"
1004804.76,5704729.262,5.159055299,0.275336238154638,0.0758100440411478,"X.266"
1004566.364,5705649.346,5.176149733,0.292430672154638,0.0855156980168135,"X.267"
-617327.9402,5633886.697,4.382026635,-0.501692425845362,0.251695290150604,"X.268"
-702694.7726,5647191.452,4.189654742,-0.694064318845362,0.481725278694276,"X.269"
-415718.1265,5610221.796,5.910796644,1.02707758315464,1.05488836181877,"X.270"
-645412.6594,5639600.252,5.236441963,0.352722902154638,0.12441344570439,"X.271"
1012069.789,5710699.93,4.762173935,-0.121545125845362,0.0147732176167649,"X.272"
-430002.2015,5613442.789,4.812184355,-0.0715347058453615,0.00511721414038239,"X.273"
-414609.0006,5611949.968,5.65248918,0.768770119154638,0.591007496105036,"X.274"
-452653.7833,5617650.259,4.624972813,-0.258746247845361,0.0669496207740532,"X.275"
-502831.9364,5623465.561,4.369447852,-0.514271208845361,0.264474876247269,"X.276"
-580515.7461,5634065.898,5.293304825,0.409585764154638,0.167760498198139,"X.277"
-415366.493,5615354.198,5.105945474,0.222226413154639,0.0493845787035761,"X.278"
-580957.0408,5635459.442,5.278114659,0.394395598154638,0.155547887843755,"X.279"
-567659.4378,5633865.952,5.278114659,0.394395598154638,0.155547887843755,"X.280"
-563664.2572,5633739.064,5.293304825,0.409585764154638,0.167760498198139,"X.281"
-548333.9358,5633350.27,5.247024072,0.363305011154639,0.131990531130072,"X.282"
-469761.7701,5624150.412,4.49980967,-0.383909390845361,0.147386420379257,"X.283"
-463959.7948,5623844.973,4.477336814,-0.406382246845362,0.165146530551085,"X.284"
-545126.8097,5633658.974,5.257495372,0.373776311154638,0.139708730780369,"X.285"
998808.6578,5715549.749,5.043425117,0.159706056154638,0.0255060243724684,"X.286"
-528010.516,5633229.636,4.905274778,0.0215557171546381,0.00046464894205076,"X.287"
-527069.139,5633283.99,4.905274778,0.0215557171546381,0.00046464894205076,"X.288"
-441856.1845,5624987.37,4.553876892,-0.329842168845362,0.108795856348612,"X.289"
-507746.4222,5632516.565,4.49980967,-0.383909390845361,0.147386420379257,"X.290"
-734537.0861,5665647.143,4.644390899,-0.239328161845362,0.0572779690522796,"X.291"
-708894.5511,5661837.694,3.970291914,-0.913427146845362,0.834349152594058,"X.292"
-507575.1221,5633979.002,4.644390899,-0.239328161845362,0.0572779690522796,"X.293"
-442069.9706,5627462.397,4.532599493,-0.351119567845362,0.123284950923913,"X.294"
981479.564,5717195.706,5.236441963,0.352722902154638,0.12441344570439,"X.295"
-610472.5803,5650209.591,4.86753445,-0.0161846108453618,0.000261941628215804,"X.296"
991000.8053,5721395.31,5.043425117,0.159706056154638,0.0255060243724684,"X.297"
-587071.1077,5649165.314,5.068904202,0.185185141154638,0.0342935365044632,"X.298"
957382.8414,5716382.088,5.375278408,0.491559347154638,0.241630591775094,"X.299"
-557434.0459,5647061.258,5.123963979,0.240244918154638,0.0577176206991288,"X.300"
-592086.746,5652088.067,5.010635294,0.126916233154638,0.0161077302381625,"X.301"
-659677.1873,5662091.518,4.043051268,-0.840667792845362,0.706722337927492,"X.302"
980785.1594,5724876.219,5.231108617,0.347389556154639,0.120679503725317,"X.303"
-415959.1842,5633811.309,4.934473933,0.0507548721546378,0.00257605704743363,"X.304"
-573936.0606,5651911.501,5.093750201,0.210031140154638,0.0441130798346572,"X.305"
-550350.7179,5650060.934,4.94875989,0.065040829154638,0.00423030945712281,"X.306"
-572209.1503,5653016.456,5.068904202,0.185185141154638,0.0342935365044632,"X.307"
938837.9134,5718240.863,6.371611847,1.48789278615464,2.21382494309101,"X.308"
994862.6164,5731658.247,4.744932128,-0.138786932845361,0.0192618127286229,"X.309"
-413426.2675,5636452.112,5.093750201,0.210031140154638,0.0441130798346572,"X.310"
-536131.1748,5651238.616,4.96284463,0.0791255691546384,0.00626085569404547,"X.311"
-367149.0881,5634060.002,5.347107531,0.463388470154638,0.214728874272256,"X.312"
-532005.1512,5651404.036,4.94875989,0.065040829154638,0.00423030945712281,"X.313"
954024.703,5725559.17,5.602118821,0.718399760154639,0.516098215390242,"X.314"
-515176.6834,5651446.136,4.8978398,0.0141207391546381,0.000199395274273329,"X.315"
-517587.8266,5652842.759,4.934473933,0.0507548721546378,0.00257605704743363,"X.316"
954258.7934,5728534.361,5.620400866,0.736681805154638,0.542700082045896,"X.317"
-399604.5471,5641499.163,5.356586275,0.472867214154638,0.223603402222368,"X.318"
-365800.6812,5638546.6,5.356586275,0.472867214154638,0.223603402222368,"X.319"
-498686.0067,5651892.435,4.744932128,-0.138786932845361,0.0192618127286229,"X.320"
-396220.7258,5641300.192,5.342334252,0.458615191154638,0.210327893557805,"X.321"
-682438.3254,5677188.483,3.828641396,-1.05507766484536,1.11318887885554,"X.322"
978851.3237,5735101.849,5.187385806,0.303666745154638,0.092213492112812,"X.323"
951706.608,5729221.175,5.720311777,0.836592716154638,0.699887372722995,"X.324"
964284.1977,5732371.418,5.323009979,0.439290918154638,0.192976510773145,"X.325"
968642.109,5734531.462,5.278114659,0.394395598154638,0.155547887843755,"X.326"
943991.853,5729558.085,5.710427017,0.826707956154638,0.683446044769379,"X.327"
983044.0477,5738561.358,4.94875989,0.065040829154638,0.00423030945712281,"X.328"
-617635.7742,5671183.157,5.159055299,0.275336238154638,0.0758100440411478,"X.329"
953014.5105,5733010.696,5.739792912,0.856073851154639,0.732862438630734,"X.330"
970886.4198,5737359.62,5.288267031,0.404547970154638,0.163659060156238,"X.331"
-431931.244,5649026.926,4.49980967,-0.383909390845361,0.147386420379257,"X.332"
