"MASTER_ID","LONGITUDE","LATITUDE","LonUTMAlbers","LatUTMAlbers","WATER","SRTM_M","NGDC24_M","Area","depth"
94398,-146.22229,59.33443,214.127147568158,6058.71745132425,1,-251,-292,1,292
94399,-146.18727,59.33234,216.123257472088,6058.59274200461,1,-433,-392,1,392
94400,-146.15225,59.33023,218.119360233663,6058.46799200333,1,-377,-307,1,307
94401,-146.11723,59.32812,220.115455834214,6058.34320131228,1,-405,-447,1,447
94402,-146.08222,59.326,222.111544255103,6058.21836992334,1,-411,-448,1,448
94403,-146.04722,59.32386,224.107625477745,6058.09349782837,1,-538,-448,1,448
91274,-150.50152,59.3754,-28.4075676719602,6057.53992905488,1,-246,-266,1,266
94022,-146.29643,59.32083,210.010299404584,6056.97062742869,1,-307,-307,1,307
94023,-146.26142,59.31875,212.006384465224,6056.8459973402,1,-398,-402,1,402
94024,-146.22641,59.31667,214.002462438932,6056.72132656836,1,-452,-433,1,433
90915,-150.50338,59.35754,-28.5273882944292,6055.54359789173,1,-220,-289,1,289
93636,-146.33551,59.30512,207.889650683409,6055.0990587629,1,-295,-281,1,281
93637,-146.30051,59.30306,209.885703781858,6054.97446727446,1,-374,-377,1,377
93638,-146.26551,59.30098,211.881749829907,6054.84983509288,1,-414,-394,1,394
93639,-146.23052,59.2989,213.877788808911,6054.72516221023,1,-477,-466,1,466
90553,-150.54046,59.34061,-30.6436312015493,6053.66701911355,1,-289,-290,1,290
93248,-146.37455,59.28941,205.769084246844,6053.22741394133,1,-306,-309,1,309
93249,-146.33957,59.28735,207.765105388055,6053.1028610953,1,-307,-308,1,308
93250,-146.30458,59.28529,209.761119515243,6052.9782675463,1,-310,-310,1,310
93251,-146.26961,59.28322,211.757126609787,6052.85363328649,1,-321,-331,1,331
93252,-146.23463,59.28113,213.753126653118,6052.72895830798,1,-427,-423,1,423
92854,-146.55349,59.28176,195.664573802801,6051.85334260446,1,-271,-267,1,267
92855,-146.5185,59.27976,197.660590716621,6051.72899121723,1,-303,-297,1,297
90189,-150.54229,59.32274,-30.7634039481631,6051.67060702666,1,-290,-294,1,294
92856,-146.48351,59.27774,199.656600727349,6051.60459914797,1,-324,-307,1,307
92857,-146.44853,59.27571,201.652603816243,6051.48016638902,1,-326,-381,1,381
92858,-146.41356,59.27368,203.648599964603,6051.35569293271,1,-397,-396,1,396
92859,-146.37858,59.27164,205.644589153767,6051.23117877133,1,-323,-342,1,342
92861,-146.30865,59.26752,209.636546580066,6050.98202830232,1,-271,-256,1,256
92862,-146.27369,59.26545,211.632514780078,6050.8573919791,1,-323,-312,1,312
92863,-146.23874,59.26337,213.628475946655,6050.73271491963,1,-449,-400,1,400
92466,-146.5924,59.26598,193.544299690817,6049.98139037049,1,-306,-286,1,286
92467,-146.55743,59.26399,195.540284514186,6049.8570777503,1,-398,-343,1,343
92468,-146.52245,59.26198,197.536262470364,6049.73272443791,1,-438,-451,1,451
92469,-146.48749,59.25997,199.532233540642,6049.60833042572,1,-450,-470,1,470
92470,-146.45253,59.25794,201.528197706362,6049.48389570615,1,-445,-450,1,450
92471,-146.41757,59.25591,203.524154948895,6049.35942027154,1,-338,-367,1,367
92472,-146.38261,59.25387,205.520105249655,6049.23490411421,1,-279,-287,1,287
92473,-146.34766,59.25181,207.516048590097,6049.11034722645,1,-272,-288,1,288
92474,-146.31272,59.24975,209.511984951717,6048.98574960053,1,-346,-330,1,330
92475,-146.27778,59.24768,211.507914316053,6048.86111122867,1,-365,-376,1,376
92476,-146.24284,59.2456,213.503836664678,6048.73643210306,1,-367,-372,1,372
92477,-146.20791,59.24351,215.499751979213,6048.61171221585,1,-565,-487,1,487
92101,-146.63128,59.25019,191.42410744825,6048.10936171975,1,-270,-254,1,254
92102,-146.59632,59.2482,193.420060187462,6047.98508790873,1,-415,-408,1,408
92103,-146.56136,59.24621,195.416006095223,6047.86077339528,1,-490,-481,1,481
91727,-147.01981,59.25362,169.344420681611,6047.4773686364,1,-241,-266,1,266
92107,-146.42157,59.23814,203.399721038944,6047.36310816672,10,-492,-481,1,481
91729,-146.94984,59.24985,173.336389248253,6047.2296715268,1,-387,-381,1,381
92109,-146.35171,59.23404,207.391537038578,6047.1140311412,1,-379,-425,1,425
91730,-146.91486,59.24795,175.332363601419,6047.10576200463,1,-404,-389,1,389
92110,-146.31678,59.23198,209.387434605659,6046.98943149881,1,-434,-426,1,426
91731,-146.87988,59.24604,177.328331309169,6046.98181182805,1,-365,-373,1,373
92111,-146.28186,59.22991,211.383325193049,6046.86479109303,1,-320,-333,1,333
91732,-146.84491,59.24412,179.324292352555,6046.85782098989,1,-248,-284,1,284
92112,-146.24694,59.22783,213.379208782408,6046.74010991608,1,-378,-373,1,373
91733,-146.80994,59.24219,181.320246712676,6046.73378948297,1,-288,-301,1,301
92113,-146.21202,59.22575,215.37508535542,6046.61538796016,1,-521,-490,1,490
91738,-146.63517,59.23241,191.299917605358,6046.11302166267,1,-386,-351,1,351
91739,-146.60023,59.23043,193.295831471062,6045.98874599013,1,-522,-477,1,477
91370,-147.12842,59.24142,163.232784462392,6045.85225409828,1,-239,-283,1,283
91371,-147.09344,59.23956,165.228752714276,6045.72854614443,1,-249,-283,1,283
91373,-147.02349,59.23583,169.220669595983,6045.48100831816,1,-362,-400,1,400
91374,-146.98853,59.23395,171.216618187744,6045.35717843181,1,-432,-484,1,484
91375,-146.95356,59.23206,173.212560188127,6045.23330788726,1,-512,-482,1,482
91378,-146.84869,59.22634,179.200346451797,6044.86145223388,1,-444,-480,1,480
91749,-146.25103,59.21007,213.254592275132,6044.74374841636,10,-471,-453,1,453
91379,-146.81374,59.22441,181.196261897647,6044.73741898574,1,-371,-370,1,370
91381,-146.74386,59.22053,185.188072713495,6044.4892304008,1,-343,-321,1,321
91006,-147.30692,59.23274,153.129416855816,6044.47379718921,1,-303,-304,1,304
91382,-146.70892,59.21857,187.183968046031,6044.36507504952,1,-359,-382,1,382
91007,-147.27194,59.23094,155.12537843126,6044.35029082423,1,-265,-274,1,274
91383,-146.67399,59.21661,189.179856636734,6044.24087898265,1,-295,-295,1,295
91008,-147.23696,59.22912,157.121333583549,6044.2267438381,1,-243,-285,1,285
91384,-146.63906,59.21463,191.175738466964,6044.11664219284,1,-474,-382,1,382
91011,-147.13205,59.22362,163.109160310124,6043.85585908523,1,-330,-327,1,327
91012,-147.09709,59.22177,165.105089578603,6043.73214954673,1,-352,-370,1,370
91013,-147.06213,59.21991,167.101012328516,6043.60839935302,1,-372,-385,1,385
88532,-151.04322,59.2455,-59.3092886081333,6043.36078570248,1,-261,-265,1,265
90641,-147.45034,59.22206,145.022243395364,6042.97099540952,1,-280,-284,1,284
90642,-147.41537,59.2203,147.018191409208,6042.84765005341,1,-304,-344,1,344
